aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardo_alto,cause_maggiori
AZA,11,294,36,19,['Late Aircraft (1278 min)', 'Carrier (1165 min)', 'Weather (337 min)']
AZO,4,54,2,3,['Carrier (361 min)', 'Weather (164 min)', 'NAS (25 min)']
AZO,5,54,4,4,['Carrier (672 min)', 'NAS (68 min)', 'Weather (10 min)']
AZO,6,50,3,10,['Carrier (1517 min)', 'Weather (316 min)', 'NAS (10 min)']
BDL,1,857,153,85,['Late Aircraft (10935 min)', 'Carrier (7411 min)', 'NAS (6004 min)']
BDL,5,1068,206,119,['Late Aircraft (15719 min)', 'Carrier (7572 min)', 'NAS (4098 min)']
BDL,11,1069,137,44,['Late Aircraft (4663 min)', 'Carrier (3503 min)', 'NAS (1635 min)']
BET,2,28,15,4,['Late Aircraft (324 min)', 'Security (271 min)', 'NAS (209 min)']
BET,6,38,8,1,['Late Aircraft (189 min)', 'NAS (138 min)', 'Security (77 min)']
BET,9,41,4,1,['Late Aircraft (121 min)', 'NAS (65 min)', 'Carrier (39 min)']
BFF,7,37,2,3,['Carrier (810 min)', 'Late Aircraft (189 min)', 'NAS (94 min)']
BFF,9,31,3,2,['Carrier (217 min)', 'Weather (128 min)', 'NAS (30 min)']
BFL,1,117,10,6,['Late Aircraft (780 min)', 'Carrier (501 min)', 'NAS (304 min)']
BFL,4,108,16,5,['NAS (386 min)', 'Carrier (343 min)', 'Late Aircraft (90 min)']
BGM,1,18,0,1,['NAS (107 min)', 'Late Aircraft (86 min)', 'Carrier (21 min)']
BGM,6,19,2,2,['Carrier (348 min)', 'NAS (11 min)', 'Weather (0 min)']
BGM,11,18,4,2,['Carrier (216 min)', 'Late Aircraft (125 min)', 'NAS (121 min)']
BGM,12,11,2,2,['Late Aircraft (232 min)', 'NAS (77 min)', 'Carrier (46 min)']
BGR,1,92,20,12,['Late Aircraft (1112 min)', 'NAS (944 min)', 'Carrier (589 min)']
BGR,2,86,17,10,['Carrier (1409 min)', 'Late Aircraft (790 min)', 'NAS (573 min)']
BGR,3,108,18,16,['NAS (2421 min)', 'Late Aircraft (1173 min)', 'Carrier (258 min)']
BHM,3,848,97,59,['Late Aircraft (4975 min)', 'Carrier (2805 min)', 'NAS (2159 min)']
BHM,4,870,99,52,['Late Aircraft (5541 min)', 'Carrier (2315 min)', 'NAS (2089 min)']
BHM,6,853,152,80,['Late Aircraft (8067 min)', 'Carrier (4861 min)', 'NAS (2858 min)']
BHM,7,750,182,117,['Late Aircraft (10138 min)', 'Carrier (7954 min)', 'NAS (3116 min)']
BHM,10,1061,77,47,['Late Aircraft (4482 min)', 'Carrier (3256 min)', 'NAS (1186 min)']
BHM,12,865,131,92,['Late Aircraft (9603 min)', 'Carrier (3941 min)', 'NAS (2703 min)']
BIH,8,22,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
BIH,9,7,0,1,['Late Aircraft (56 min)', 'Carrier (0 min)', 'Weather (0 min)']
BIL,5,225,22,26,['Late Aircraft (3389 min)', 'Carrier (2430 min)', 'Weather (899 min)']
BIS,6,181,31,24,['Carrier (3943 min)', 'NAS (1009 min)', 'Late Aircraft (557 min)']
BJI,10,34,3,5,['Carrier (1416 min)', 'Weather (0 min)', 'NAS (0 min)']
BJI,11,37,3,2,['Carrier (589 min)', 'NAS (9 min)', 'Weather (0 min)']
BLI,5,146,17,6,['Carrier (874 min)', 'Late Aircraft (299 min)', 'NAS (150 min)']
BLI,6,167,34,3,['Carrier (483 min)', 'Late Aircraft (410 min)', 'NAS (229 min)']
BLI,7,158,21,9,['Late Aircraft (745 min)', 'Carrier (598 min)', 'NAS (65 min)']
BLI,10,107,17,8,['Carrier (1190 min)', 'Late Aircraft (296 min)', 'NAS (192 min)']
BLV,1,22,7,5,['Late Aircraft (817 min)', 'NAS (236 min)', 'Carrier (153 min)']
BLV,4,40,3,3,['Carrier (368 min)', 'NAS (314 min)', 'Late Aircraft (55 min)']
BLV,7,55,22,16,['Late Aircraft (1890 min)', 'Carrier (1237 min)', 'NAS (336 min)']
BLV,11,35,7,1,['Late Aircraft (202 min)', 'NAS (47 min)', 'Carrier (33 min)']
BMI,10,88,1,5,['Carrier (690 min)', 'NAS (24 min)', 'Weather (0 min)']
BNA,6,4831,1134,598,['Late Aircraft (54548 min)', 'Carrier (29168 min)', 'NAS (21888 min)']
BNA,10,5704,678,180,['Carrier (19343 min)', 'Late Aircraft (17415 min)', 'NAS (7557 min)']
BNA,11,5174,619,208,['Carrier (16932 min)', 'Late Aircraft (16009 min)', 'NAS (8748 min)']
BOI,3,1136,108,48,['Carrier (4102 min)', 'NAS (3634 min)', 'Late Aircraft (2599 min)']
BOI,7,1322,169,108,['Late Aircraft (8490 min)', 'Carrier (8080 min)', 'NAS (2383 min)']
BOI,8,1348,153,77,['Carrier (6531 min)', 'Late Aircraft (4856 min)', 'NAS (3910 min)']
BOI,12,1151,177,85,['Late Aircraft (7200 min)', 'Carrier (6812 min)', 'NAS (3102 min)']
BOS,4,6449,960,649,['Late Aircraft (45228 min)', 'Carrier (37795 min)', 'NAS (28917 min)']
BOS,5,6999,1305,783,['Late Aircraft (54389 min)', 'Carrier (50599 min)', 'NAS (39433 min)']
BOS,11,6736,815,435,['Carrier (31718 min)', 'Late Aircraft (23888 min)', 'NAS (16859 min)']
BPT,5,38,1,4,['Weather (359 min)', 'Carrier (255 min)', 'NAS (165 min)']
BPT,8,45,2,2,['Carrier (122 min)', 'Late Aircraft (76 min)', 'NAS (29 min)']
BPT,9,35,5,0,['Late Aircraft (70 min)', 'Carrier (56 min)', 'Weather (22 min)']
BPT,12,39,1,2,['Weather (497 min)', 'NAS (60 min)', 'Carrier (18 min)']
BQK,3,41,2,3,['Carrier (314 min)', 'Weather (102 min)', 'NAS (64 min)']
BQK,4,39,3,4,['Carrier (598 min)', 'Weather (382 min)', 'NAS (69 min)']
BQK,10,51,4,8,['Carrier (725 min)', 'Weather (387 min)', 'NAS (20 min)']
BQN,6,89,36,29,['Late Aircraft (4580 min)', 'Carrier (850 min)', 'NAS (487 min)']
BQN,9,75,13,13,['Carrier (1515 min)', 'Late Aircraft (1036 min)', 'NAS (253 min)']
BQN,12,108,27,19,['Late Aircraft (2675 min)', 'Carrier (1167 min)', 'NAS (281 min)']
BRD,2,29,1,2,['Carrier (157 min)', 'Weather (123 min)', 'NAS (0 min)']
BRD,4,36,2,1,['Carrier (121 min)', 'Weather (0 min)', 'NAS (0 min)']
BRD,10,25,1,1,['Carrier (63 min)', 'Weather (18 min)', 'NAS (0 min)']
BRO,1,65,8,5,['Late Aircraft (408 min)', 'NAS (163 min)', 'Carrier (135 min)']
BRO,4,92,10,12,['Weather (720 min)', 'Late Aircraft (695 min)', 'NAS (574 min)']
BRO,12,77,9,10,['Carrier (960 min)', 'Late Aircraft (346 min)', 'Weather (205 min)']
BRW,10,18,4,1,['Late Aircraft (168 min)', 'NAS (22 min)', 'Weather (1 min)']
BRW,11,14,5,1,['Late Aircraft (116 min)', 'Carrier (15 min)', 'Weather (3 min)']
BTM,3,29,3,1,['Weather (220 min)', 'Carrier (73 min)', 'NAS (51 min)']
BTM,5,25,2,0,['Carrier (61 min)', 'Weather (0 min)', 'NAS (0 min)']
BTM,11,25,0,1,['Carrier (91 min)', 'NAS (23 min)', 'Weather (0 min)']
BTR,3,229,32,18,['Weather (1271 min)', 'Late Aircraft (1146 min)', 'Carrier (844 min)']
BTR,12,200,38,25,['Late Aircraft (2584 min)', 'Carrier (1323 min)', 'Weather (1049 min)']
BTV,1,267,35,36,['Late Aircraft (3299 min)', 'Weather (2338 min)', 'Carrier (1927 min)']
BTV,4,314,21,21,['Late Aircraft (2099 min)', 'Carrier (1055 min)', 'NAS (918 min)']
BTV,7,447,58,65,['Late Aircraft (5860 min)', 'Carrier (4763 min)', 'NAS (3601 min)']
BTV,8,497,54,47,['Late Aircraft (4608 min)', 'Carrier (3035 min)', 'NAS (2320 min)']
BTV,9,561,36,26,['Late Aircraft (2306 min)', 'Carrier (1785 min)', 'NAS (1354 min)']
BTV,11,375,24,24,['Late Aircraft (2034 min)', 'Carrier (1676 min)', 'NAS (1289 min)']
BUF,2,862,102,50,['Late Aircraft (5099 min)', 'Carrier (3284 min)', 'NAS (2637 min)']
BUF,3,1079,129,96,['Late Aircraft (7353 min)', 'NAS (5597 min)', 'Carrier (4281 min)']
BUF,6,1088,187,131,['Late Aircraft (11475 min)', 'Carrier (7455 min)', 'NAS (5865 min)']
BUR,3,1237,252,134,['NAS (9718 min)', 'Late Aircraft (9271 min)', 'Carrier (4909 min)']
BUR,5,1374,221,122,['Late Aircraft (9283 min)', 'NAS (7246 min)', 'Carrier (3519 min)']
BUR,11,1713,220,86,['Late Aircraft (8452 min)', 'NAS (4700 min)', 'Carrier (3117 min)']
BWI,1,3532,1296,415,['Late Aircraft (36913 min)', 'Carrier (32318 min)', 'NAS (20218 min)']
BWI,3,4084,1316,471,['Late Aircraft (36410 min)', 'Carrier (33789 min)', 'NAS (20607 min)']
BWI,5,4173,1667,606,['Late Aircraft (51028 min)', 'Carrier (41133 min)', 'NAS (25919 min)']
BWI,6,4137,1750,577,['Late Aircraft (46459 min)', 'Carrier (43437 min)', 'NAS (20546 min)']
BWI,7,3691,2026,937,['Late Aircraft (72614 min)', 'Carrier (67137 min)', 'NAS (31786 min)']
BWI,11,4627,767,183,['Carrier (15078 min)', 'Late Aircraft (14516 min)', 'NAS (7505 min)']
BZN,2,480,40,43,['NAS (3786 min)', 'Late Aircraft (3398 min)', 'Weather (2100 min)']
BZN,7,639,120,74,['Carrier (6988 min)', 'Late Aircraft (6704 min)', 'NAS (3489 min)']
BZN,9,574,66,24,['Late Aircraft (2014 min)', 'Carrier (1381 min)', 'NAS (1290 min)']
BZN,10,475,46,14,['Carrier (1830 min)', 'Late Aircraft (1262 min)', 'NAS (591 min)']
CAE,1,278,29,29,['Late Aircraft (3436 min)', 'Carrier (1793 min)', 'NAS (571 min)']
CAE,5,352,51,41,['Late Aircraft (3622 min)', 'NAS (1709 min)', 'Carrier (1660 min)']
CAE,7,312,41,52,['Late Aircraft (5327 min)', 'Carrier (4299 min)', 'NAS (1710 min)']
CAK,3,153,16,7,['Late Aircraft (578 min)', 'Carrier (508 min)', 'NAS (397 min)']
CAK,5,181,15,32,['Late Aircraft (2335 min)', 'NAS (1030 min)', 'Carrier (932 min)']
CDC,2,40,1,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CDV,1,30,9,4,['Late Aircraft (493 min)', 'NAS (155 min)', 'Carrier (19 min)']
CDV,10,35,6,1,['Late Aircraft (217 min)', 'NAS (35 min)', 'Carrier (0 min)']
CDV,11,36,3,1,['Late Aircraft (176 min)', 'NAS (50 min)', 'Carrier (0 min)']
CHA,1,263,52,34,['Late Aircraft (3534 min)', 'Carrier (1574 min)', 'NAS (974 min)']
CHA,4,362,58,30,['Late Aircraft (2966 min)', 'Carrier (2776 min)', 'NAS (954 min)']
CHA,8,318,48,24,['Late Aircraft (2149 min)', 'Carrier (1774 min)', 'NAS (1139 min)']
CHA,10,396,41,16,['Carrier (1728 min)', 'Late Aircraft (1612 min)', 'NAS (313 min)']
CHA,12,327,58,46,['Late Aircraft (3757 min)', 'Carrier (2525 min)', 'NAS (1395 min)']
CHO,6,155,15,8,['NAS (1642 min)', 'Carrier (595 min)', 'Late Aircraft (470 min)']
CHO,10,240,15,7,['NAS (1031 min)', 'Carrier (610 min)', 'Late Aircraft (372 min)']
CID,1,226,61,75,['Late Aircraft (7907 min)', 'Weather (5465 min)', 'Carrier (4473 min)']
CID,2,319,36,16,['Late Aircraft (1243 min)', 'Carrier (947 min)', 'NAS (522 min)']
CID,5,357,58,72,['Late Aircraft (5556 min)', 'NAS (3530 min)', 'Carrier (3487 min)']
CID,7,407,66,54,['Late Aircraft (5311 min)', 'Carrier (5110 min)', 'NAS (2002 min)']
CID,8,458,65,44,['Carrier (3205 min)', 'Late Aircraft (3161 min)', 'NAS (2450 min)']
CID,9,479,38,18,['Carrier (1264 min)', 'NAS (966 min)', 'Late Aircraft (833 min)']
CID,10,492,36,29,['Carrier (2069 min)', 'Late Aircraft (1478 min)', 'NAS (835 min)']
CKB,9,4,1,0,['Weather (79 min)', 'Carrier (24 min)', 'Late Aircraft (7 min)']
CKB,11,6,1,1,['Late Aircraft (44 min)', 'Carrier (40 min)', 'NAS (20 min)']
CLE,1,1576,291,207,['Late Aircraft (16533 min)', 'Carrier (14432 min)', 'NAS (9741 min)']
CLE,3,1951,296,196,['Late Aircraft (16838 min)', 'NAS (11414 min)', 'Carrier (9622 min)']
CLE,5,2186,308,206,['Late Aircraft (17048 min)', 'NAS (13647 min)', 'Carrier (12133 min)']
CLE,9,2292,193,71,['Late Aircraft (9467 min)', 'Carrier (4393 min)', 'NAS (3859 min)']
CLE,10,2335,175,86,['Carrier (7318 min)', 'Late Aircraft (6535 min)', 'NAS (3376 min)']
CLL,3,63,3,1,['Late Aircraft (211 min)', 'NAS (36 min)', 'Carrier (22 min)']
CLL,9,57,7,5,['NAS (236 min)', 'Late Aircraft (235 min)', 'Carrier (189 min)']
CLL,10,76,4,5,['NAS (424 min)', 'Weather (392 min)', 'Carrier (337 min)']
CLL,11,51,8,5,['Late Aircraft (457 min)', 'Carrier (229 min)', 'NAS (7 min)']
CLT,7,7400,2991,3286,['Late Aircraft (322697 min)', 'Carrier (149145 min)', 'Weather (60267 min)']
CLT,9,10568,1937,1098,['Late Aircraft (99536 min)', 'Carrier (58921 min)', 'NAS (26247 min)']
CMH,7,2136,367,264,['Late Aircraft (20349 min)', 'Carrier (18892 min)', 'NAS (10991 min)']
CMH,9,2302,208,97,['Carrier (8521 min)', 'Late Aircraft (7044 min)', 'NAS (4547 min)']
CMI,1,54,12,10,['Weather (1113 min)', 'Late Aircraft (852 min)', 'NAS (345 min)']
CMI,6,61,11,12,['Carrier (1603 min)', 'Late Aircraft (797 min)', 'Weather (331 min)']
CMI,7,70,15,2,['Late Aircraft (284 min)', 'Carrier (255 min)', 'NAS (114 min)']
CMX,3,35,4,3,['Weather (472 min)', 'Carrier (354 min)', 'NAS (101 min)']
CMX,4,29,4,9,['Carrier (455 min)', 'Late Aircraft (423 min)', 'Weather (266 min)']
CMX,5,27,8,7,['Carrier (807 min)', 'Late Aircraft (760 min)', 'NAS (111 min)']
CMX,7,42,1,2,['Carrier (406 min)', 'Weather (88 min)', 'NAS (39 min)']
COD,6,50,8,8,['Carrier (722 min)', 'Late Aircraft (521 min)', 'NAS (176 min)']
COD,9,38,13,8,['Carrier (1042 min)', 'Late Aircraft (613 min)', 'NAS (50 min)']
COS,10,729,70,48,['Carrier (4900 min)', 'Late Aircraft (1888 min)', 'Weather (1214 min)']
COU,1,61,7,8,['NAS (414 min)', 'Weather (411 min)', 'Late Aircraft (298 min)']
CPR,1,35,2,1,['Weather (167 min)', 'Carrier (78 min)', 'Late Aircraft (17 min)']
CPR,9,141,10,8,['Carrier (694 min)', 'Weather (236 min)', 'Late Aircraft (229 min)']
CPR,11,109,10,10,['Late Aircraft (732 min)', 'Carrier (466 min)', 'Weather (387 min)']
CPR,12,115,6,3,['Carrier (588 min)', 'Late Aircraft (84 min)', 'NAS (82 min)']
CRP,1,192,17,25,['Late Aircraft (2149 min)', 'NAS (1293 min)', 'Carrier (711 min)']
CRP,2,200,18,3,['Carrier (327 min)', 'NAS (314 min)', 'Weather (233 min)']
CRP,8,210,12,8,['Carrier (1186 min)', 'Late Aircraft (466 min)', 'NAS (301 min)']
CVG,4,2146,267,146,['Late Aircraft (12482 min)', 'Carrier (10469 min)', 'NAS (8436 min)']
CVG,11,2029,177,109,['NAS (8760 min)', 'Carrier (7043 min)', 'Late Aircraft (5967 min)']
CVG,12,1863,306,162,['Late Aircraft (11736 min)', 'NAS (11548 min)', 'Carrier (11091 min)']
CWA,5,46,1,1,['Weather (91 min)', 'NAS (55 min)', 'Late Aircraft (37 min)']
CWA,8,38,5,3,['Late Aircraft (422 min)', 'Carrier (124 min)', 'NAS (105 min)']
CWA,10,39,5,1,['Carrier (104 min)', 'Late Aircraft (30 min)', 'NAS (20 min)']
CYS,2,19,2,4,['Late Aircraft (390 min)', 'Carrier (176 min)', 'NAS (145 min)']
CYS,5,30,2,4,['Weather (435 min)', 'NAS (190 min)', 'Late Aircraft (114 min)']
CYS,7,35,1,4,['Late Aircraft (356 min)', 'Carrier (298 min)', 'Weather (0 min)']
DAB,6,145,13,8,['Carrier (538 min)', 'Late Aircraft (503 min)', 'Weather (308 min)']
DAB,10,151,4,5,['Late Aircraft (607 min)', 'Carrier (93 min)', 'NAS (52 min)']
DAB,11,153,9,3,['Late Aircraft (443 min)', 'NAS (138 min)', 'Carrier (94 min)']
DAL,11,3572,682,165,['Late Aircraft (20303 min)', 'Carrier (9501 min)', 'NAS (6702 min)']
DAY,1,326,24,46,['Carrier (3657 min)', 'Late Aircraft (3055 min)', 'NAS (1646 min)']
DAY,3,399,20,23,['Late Aircraft (1707 min)', 'Carrier (1214 min)', 'Weather (955 min)']
DCA,3,6719,1007,553,['Late Aircraft (50794 min)', 'Carrier (34331 min)', 'NAS (19077 min)']
DDC,4,37,0,0,['NAS (13 min)', 'Late Aircraft (10 min)', 'Carrier (0 min)']
DDC,7,31,2,2,['Carrier (149 min)', 'Late Aircraft (66 min)', 'Weather (0 min)']
DDC,8,28,9,3,['Carrier (529 min)', 'Late Aircraft (398 min)', 'NAS (197 min)']
DDC,12,30,3,7,['Late Aircraft (337 min)', 'Carrier (318 min)', 'Weather (318 min)']
DEN,10,17012,2071,783,['Carrier (59701 min)', 'Late Aircraft (58120 min)', 'NAS (21277 min)']
DEN,11,14792,2398,995,['Late Aircraft (78816 min)', 'NAS (74558 min)', 'Carrier (74313 min)']
DEN,12,15393,2592,993,['Late Aircraft (72075 min)', 'Carrier (68318 min)', 'NAS (29931 min)']
DFW,3,13258,3385,2102,['Late Aircraft (203742 min)', 'Carrier (105743 min)', 'NAS (56003 min)']
DHN,12,48,3,2,['NAS (239 min)', 'Late Aircraft (166 min)', 'Carrier (20 min)']
DIK,3,18,0,2,['Weather (656 min)', 'Carrier (0 min)', 'NAS (0 min)']
DIK,4,28,2,2,['Carrier (569 min)', 'Late Aircraft (90 min)', 'Weather (0 min)']
DIK,10,44,1,1,['Late Aircraft (158 min)', 'Carrier (111 min)', 'Weather (0 min)']
DLH,3,97,4,5,['Late Aircraft (433 min)', 'Weather (336 min)', 'Carrier (326 min)']
DLH,4,119,8,3,['Carrier (512 min)', 'Weather (101 min)', 'NAS (53 min)']
DLH,9,148,11,5,['Late Aircraft (702 min)', 'Weather (141 min)', 'Carrier (132 min)']
DLH,12,80,18,20,['Carrier (2112 min)', 'Weather (930 min)', 'Late Aircraft (204 min)']
DRO,1,157,16,26,['Late Aircraft (2803 min)', 'Carrier (1604 min)', 'NAS (849 min)']
DSM,1,554,129,123,['Carrier (8576 min)', 'Late Aircraft (7442 min)', 'Weather (6087 min)']
DSM,3,764,95,42,['Carrier (4687 min)', 'Late Aircraft (3166 min)', 'NAS (2364 min)']
DSM,5,718,133,73,['Carrier (6425 min)', 'Late Aircraft (6149 min)', 'NAS (3358 min)']
DSM,6,704,133,84,['Late Aircraft (8228 min)', 'Carrier (7159 min)', 'NAS (3301 min)']
DSM,7,702,143,107,['Late Aircraft (8969 min)', 'Carrier (8605 min)', 'NAS (3545 min)']
DTW,1,4786,968,828,['Carrier (80038 min)', 'Weather (44560 min)', 'NAS (36532 min)']
DTW,2,5391,535,226,['Carrier (20504 min)', 'Late Aircraft (9222 min)', 'NAS (8532 min)']
DTW,5,6740,1015,631,['Carrier (56932 min)', 'Late Aircraft (32607 min)', 'NAS (26944 min)']
DTW,11,6794,704,375,['Carrier (35906 min)', 'NAS (18751 min)', 'Late Aircraft (11917 min)']
DVL,3,29,1,3,['Weather (143 min)', 'Late Aircraft (97 min)', 'NAS (39 min)']
DVL,5,36,0,4,['Late Aircraft (479 min)', 'NAS (161 min)', 'Weather (59 min)']
DVL,6,34,4,4,['Late Aircraft (527 min)', 'Carrier (127 min)', 'NAS (92 min)']
ECP,11,336,18,13,['Late Aircraft (739 min)', 'Carrier (613 min)', 'NAS (337 min)']
EGE,4,135,7,10,['Carrier (586 min)', 'NAS (538 min)', 'Late Aircraft (357 min)']
EKO,11,24,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
ELM,4,49,1,6,['Weather (523 min)', 'Late Aircraft (264 min)', 'Carrier (243 min)']
ELM,6,46,5,13,['Carrier (1778 min)', 'Weather (257 min)', 'Late Aircraft (224 min)']
ELM,8,57,6,5,['Carrier (359 min)', 'Late Aircraft (249 min)', 'NAS (164 min)']
ELM,11,31,8,8,['Carrier (974 min)', 'Late Aircraft (231 min)', 'NAS (59 min)']
ELP,7,857,185,98,['Late Aircraft (9555 min)', 'Carrier (6837 min)', 'NAS (1925 min)']
ELP,11,973,102,47,['Late Aircraft (4566 min)', 'Carrier (2646 min)', 'NAS (1696 min)']
ESC,1,22,1,4,['Carrier (433 min)', 'NAS (41 min)', 'Weather (7 min)']
ESC,2,17,0,1,['Carrier (32 min)', 'Weather (0 min)', 'NAS (0 min)']
ESC,10,39,2,4,['Carrier (494 min)', 'Weather (0 min)', 'NAS (0 min)']
ESC,11,30,8,2,['Carrier (351 min)', 'Weather (191 min)', 'NAS (0 min)']
EUG,4,386,41,17,['Carrier (1429 min)', 'Late Aircraft (779 min)', 'NAS (649 min)']
EUG,6,357,57,26,['Carrier (2117 min)', 'Late Aircraft (1398 min)', 'NAS (663 min)']
EUG,9,349,26,27,['Late Aircraft (2350 min)', 'Carrier (2243 min)', 'NAS (444 min)']
EVV,2,87,8,1,['Late Aircraft (192 min)', 'NAS (174 min)', 'Carrier (122 min)']
EVV,6,119,14,10,['Late Aircraft (852 min)', 'Carrier (381 min)', 'NAS (189 min)']
EVV,7,117,29,10,['Late Aircraft (1145 min)', 'NAS (661 min)', 'Carrier (445 min)']
EVV,10,132,8,7,['Carrier (1485 min)', 'Late Aircraft (653 min)', 'NAS (95 min)']
EWN,9,1,0,1,['Late Aircraft (132 min)', 'NAS (27 min)', 'Carrier (0 min)']
EWR,2,4927,705,312,['Late Aircraft (21713 min)', 'Carrier (19535 min)', 'NAS (16020 min)']
EYW,1,406,119,79,['Late Aircraft (9200 min)', 'Carrier (4085 min)', 'NAS (2968 min)']
EYW,3,415,127,89,['Late Aircraft (11095 min)', 'Carrier (4960 min)', 'Weather (1699 min)']
EYW,4,400,111,52,['Late Aircraft (5221 min)', 'Carrier (3724 min)', 'NAS (1511 min)']
EYW,6,279,61,44,['Late Aircraft (4457 min)', 'Carrier (2301 min)', 'Weather (1619 min)']
FAI,3,199,25,11,['Late Aircraft (1172 min)', 'Carrier (332 min)', 'NAS (302 min)']
FAI,5,173,30,10,['Late Aircraft (1051 min)', 'Carrier (693 min)', 'NAS (77 min)']
FAI,10,174,24,5,['Late Aircraft (876 min)', 'NAS (486 min)', 'Carrier (392 min)']
FAR,8,336,39,33,['Carrier (3286 min)', 'NAS (1698 min)', 'Late Aircraft (1367 min)']
FAR,9,345,29,14,['Late Aircraft (1621 min)', 'NAS (610 min)', 'Carrier (581 min)']
FAT,8,623,68,44,['Carrier (3237 min)', 'Late Aircraft (2369 min)', 'NAS (1245 min)']
FAY,2,62,5,2,['Carrier (362 min)', 'Late Aircraft (29 min)', 'NAS (21 min)']
FAY,3,54,6,3,['Late Aircraft (405 min)', 'NAS (145 min)', 'Weather (109 min)']
FAY,4,56,7,1,['Carrier (856 min)', 'Late Aircraft (83 min)', 'NAS (40 min)']
FAY,8,73,4,7,['Carrier (720 min)', 'Late Aircraft (362 min)', 'NAS (195 min)']
FAY,12,75,11,5,['Carrier (521 min)', 'Late Aircraft (497 min)', 'NAS (168 min)']
FCA,2,145,10,8,['NAS (1044 min)', 'Late Aircraft (499 min)', 'Weather (345 min)']
FCA,6,275,42,20,['Late Aircraft (4143 min)', 'Carrier (1140 min)', 'NAS (754 min)']
FCA,10,169,12,6,['Carrier (547 min)', 'Late Aircraft (531 min)', 'NAS (85 min)']
FCA,11,136,9,5,['Carrier (531 min)', 'NAS (484 min)', 'Late Aircraft (383 min)']
FLG,1,69,7,7,['Carrier (765 min)', 'Weather (335 min)', 'NAS (219 min)']
FLG,2,74,7,6,['Weather (405 min)', 'Carrier (338 min)', 'NAS (180 min)']
FLG,7,105,4,3,['Weather (421 min)', 'Carrier (272 min)', 'NAS (131 min)']
FLG,12,128,8,7,['Carrier (1869 min)', 'Late Aircraft (264 min)', 'Weather (52 min)']
FLL,2,4409,1045,510,['Late Aircraft (40050 min)', 'Carrier (36600 min)', 'NAS (19892 min)']
FLL,3,4350,1384,943,['Late Aircraft (73183 min)', 'Carrier (53427 min)', 'NAS (45687 min)']
FLL,6,3578,1004,594,['Late Aircraft (39159 min)', 'NAS (31927 min)', 'Carrier (31008 min)']
FLL,9,3519,639,268,['Carrier (19037 min)', 'NAS (16726 min)', 'Late Aircraft (15852 min)']
FLL,10,4096,570,234,['Carrier (18828 min)', 'Late Aircraft (15812 min)', 'NAS (9300 min)']
FNT,1,74,16,8,['Late Aircraft (1013 min)', 'NAS (970 min)', 'Weather (655 min)']
FNT,4,95,11,8,['NAS (1302 min)', 'Carrier (671 min)', 'Late Aircraft (267 min)']
FNT,10,104,15,10,['Carrier (1678 min)', 'Late Aircraft (442 min)', 'NAS (97 min)']
FOD,6,27,7,4,['Late Aircraft (688 min)', 'NAS (179 min)', 'Carrier (17 min)']
FSD,3,338,30,16,['Late Aircraft (1939 min)', 'Weather (990 min)', 'NAS (949 min)']
FSD,6,314,54,45,['Late Aircraft (4338 min)', 'Carrier (2643 min)', 'NAS (2323 min)']
FSD,8,304,58,23,['Carrier (3524 min)', 'NAS (1308 min)', 'Late Aircraft (956 min)']
FSD,9,354,39,12,['Carrier (1164 min)', 'Late Aircraft (548 min)', 'Weather (390 min)']
FSM,2,53,4,0,['NAS (199 min)', 'Late Aircraft (144 min)', 'Weather (24 min)']
FSM,9,72,5,3,['NAS (303 min)', 'Late Aircraft (271 min)', 'Carrier (40 min)']
FSM,11,50,5,4,['Late Aircraft (216 min)', 'NAS (201 min)', 'Carrier (36 min)']
FWA,1,127,35,38,['Carrier (3159 min)', 'Late Aircraft (2580 min)', 'NAS (1409 min)']
FWA,4,204,32,26,['Carrier (2139 min)', 'NAS (1265 min)', 'Late Aircraft (1195 min)']
FWA,5,175,30,41,['Carrier (4360 min)', 'Late Aircraft (3076 min)', 'NAS (1048 min)']
FWA,6,201,39,38,['Carrier (3106 min)', 'Late Aircraft (1907 min)', 'Weather (484 min)']
GCC,5,32,2,2,['NAS (322 min)', 'Weather (140 min)', 'Carrier (0 min)']
GCC,6,41,3,3,['NAS (309 min)', 'Late Aircraft (207 min)', 'Carrier (134 min)']
GCK,1,33,5,4,['Weather (973 min)', 'Carrier (678 min)', 'NAS (89 min)']
GCK,2,41,4,1,['Carrier (238 min)', 'NAS (31 min)', 'Late Aircraft (28 min)']
GCK,4,35,6,6,['Carrier (1242 min)', 'Late Aircraft (330 min)', 'NAS (116 min)']
GCK,5,36,4,6,['Late Aircraft (658 min)', 'Weather (445 min)', 'NAS (103 min)']
GEG,3,896,90,39,['Late Aircraft (4643 min)', 'Carrier (2327 min)', 'NAS (1634 min)']
GEG,6,897,121,60,['Late Aircraft (5164 min)', 'Carrier (3529 min)', 'NAS (1636 min)']
GEG,9,976,95,33,['Late Aircraft (3534 min)', 'Carrier (2970 min)', 'NAS (1404 min)']
GEG,11,940,92,32,['Carrier (2635 min)', 'Late Aircraft (2187 min)', 'NAS (1927 min)']
