aeroporto_partenza,compagnia,numero_voli,ritardo_medio_partenza,ritardo_medio_arrivo,tasso_cancellazione,differenza,classifica
SEA,AS,38369,9.38,6.74,1.64,-0.3,3
SEA,UA,4386,10.57,5.44,1.60,0.89,4
SEA,WN,4100,14.18,6.99,0.12,4.5,5
SEA,AA,2562,16.48,9.28,1.48,6.8,6
SEA,NK,475,19.09,12.32,1.26,9.41,7
SEA,MQ,239,20.42,11.21,0.00,10.74,8
SEA,F9,702,21.82,16.7,2.14,12.14,9
SEA,B6,354,22.2,15.34,0.85,12.52,10
SEA,HA,372,25.02,22.64,2.42,15.34,11
SFB,G4,4656,13.42,10.99,1.63,0.0,1
SFO,HA,377,5.9,5.61,1.86,-8.98,1
SFO,AS,5555,11.05,8.61,2.92,-3.83,2
SFO,UA,24614,12.07,3.9,1.50,-2.81,3
SFO,OO,15597,13.13,8.62,1.44,-1.75,4
SFO,MQ,21,14.05,6.62,0.00,-0.83,5
SFO,DL,6125,16.14,7.25,0.72,1.26,6
SFO,B6,1879,18.6,13.52,0.53,3.72,7
SFO,AA,5028,21.82,15.41,1.23,6.94,8
SFO,WN,3710,21.94,15.57,0.54,7.06,9
SFO,F9,2302,34.18,31.73,1.95,19.3,10
SGF,9E,311,7.0,1.31,0.32,-10.5,1
SGF,MQ,1953,14.0,11.19,1.28,-3.5,2
SGF,DL,174,14.67,5.38,1.15,-2.83,3
SGF,G4,419,18.97,15.81,1.67,1.47,4
SGF,OO,1214,22.1,16.05,0.99,4.6,5
SGF,OH,487,26.5,24.68,0.62,9.0,6
SGU,OO,1438,6.81,2.13,0.28,0.0,1
SHR,OO,348,5.09,5.97,1.15,0.0,1
SHV,9E,595,5.88,-0.86,1.85,-7.17,1
SHV,MQ,420,11.41,6.5,1.19,-1.64,2
SHV,OO,299,14.72,9.7,0.33,1.67,3
SHV,OH,853,17.7,15.39,2.34,4.65,4
SHV,G4,82,19.28,14.8,2.44,6.23,5
SIT,AS,647,-2.23,-2.67,1.85,-2.4,1
SIT,OO,34,47.66,41.13,5.88,47.49,2
SJC,OO,4251,1.46,-0.58,0.21,-4.96,1
SJC,AS,1400,1.48,-1.36,2.29,-4.94,2
SJC,HA,322,1.55,-2.4,0.31,-4.87,3
SJC,MQ,173,3.17,-2.96,0.00,-3.25,4
SJC,DL,1070,5.77,-2.48,0.47,-0.65,5
SJC,UA,999,5.79,-1.7,2.00,-0.63,6
SJC,WN,14134,7.5,1.45,0.53,1.08,7
SJC,F9,289,7.61,9.13,0.35,1.19,8
SJC,NK,1285,11.83,9.24,1.48,5.41,9
SJC,AA,715,14.56,8.51,1.26,8.14,10
SJC,B6,84,45.51,33.83,2.38,39.09,11
SJT,MQ,364,10.23,8.17,1.92,-1.44,1
SJT,OO,176,14.67,12.47,2.27,3.0,2
SJU,DL,1777,8.64,5.5,0.39,-9.73,1
SJU,WN,1967,10.08,8.2,0.86,-8.29,2
SJU,UA,1528,12.85,10.46,1.37,-5.52,3
SJU,NK,2226,17.15,13.17,2.29,-1.22,4
SJU,AA,1968,21.21,20.71,0.56,2.84,5
SJU,MQ,7,22.43,24.71,0.00,4.06,6
SJU,F9,2801,22.86,22.17,2.18,4.49,7
SJU,B6,4855,23.87,16.25,1.05,5.5,8
SLC,OO,15447,4.37,0.37,0.34,-5.02,1
SLC,AS,595,7.53,4.45,1.68,-1.86,2
SLC,HA,114,8.88,4.52,0.00,-0.51,3
SLC,DL,26489,9.9,4.69,0.66,0.51,4
SLC,UA,2001,11.7,6.64,1.65,2.31,5
SLC,WN,5925,11.93,5.21,0.32,2.54,6
SLC,MQ,57,11.93,-0.67,0.00,2.54,6
SLC,NK,601,12.54,7.18,0.67,3.15,8
SLC,B6,708,18.99,13.98,0.85,9.6,9
SLC,F9,1550,19.2,17.33,2.52,9.81,10
SLC,AA,1829,21.55,15.96,1.37,12.16,11
SLN,OO,372,11.85,8.58,1.08,0.0,1
SMF,MQ,111,2.52,-2.99,0.00,-6.55,1
SMF,OO,4264,4.76,1.5,0.40,-4.31,2
SMF,DL,1568,6.12,-0.68,0.64,-2.95,3
SMF,AS,567,6.52,4.66,1.59,-2.55,4
SMF,HA,446,6.97,5.59,0.67,-2.1,5
SMF,UA,1927,7.01,1.14,1.14,-2.06,6
SMF,WN,15043,9.39,3.41,0.53,0.32,7
SMF,F9,419,11.02,11.57,1.91,1.95,8
SMF,NK,879,11.66,8.68,1.59,2.59,9
SMF,AA,1722,18.24,12.29,1.45,9.17,10
SMF,B6,175,46.51,40.78,1.14,37.44,11
SMX,G4,48,38.44,37.56,0.00,0.0,1
SNA,AS,2057,2.57,1.41,1.17,-8.2,1
SNA,UA,2833,6.59,0.62,0.85,-4.18,2
SNA,NK,603,8.04,5.34,1.99,-2.73,3
SNA,WN,7215,8.54,0.57,0.72,-2.23,4
SNA,DL,2294,12.03,4.63,0.61,1.26,5
SNA,OO,1966,12.81,14.33,1.37,2.04,6
SNA,F9,548,15.67,13.67,2.37,4.9,7
SNA,AA,3071,20.25,13.73,1.37,9.48,8
SNA,G4,537,25.65,22.17,1.68,14.88,9
SPI,G4,60,20.33,19.66,3.33,0.0,1
SPN,UA,170,1.84,-1.79,0.00,0.0,1
SPS,OO,304,13.4,9.83,2.30,-0.26,1
SPS,MQ,56,15.11,5.47,1.79,1.45,2
SRQ,OO,25,7.96,8.96,4.00,-5.16,1
SRQ,G4,1253,8.09,5.59,3.83,-5.03,2
SRQ,WN,2110,10.27,5.17,4.50,-2.85,3
SRQ,DL,1453,12.86,9.27,3.10,-0.26,4
SRQ,UA,827,12.99,8.67,3.26,-0.13,5
SRQ,YX,107,14.55,15.17,3.74,1.43,6
SRQ,B6,346,14.86,13.23,3.47,1.74,7
SRQ,AA,1354,18.73,16.22,3.32,5.61,8
SRQ,MQ,7,19.0,11.71,0.00,5.88,9
SRQ,OH,190,20.29,15.63,4.74,7.17,10
SRQ,F9,276,24.69,25.18,5.80,11.57,11
STC,G4,61,8.08,1.49,3.28,0.0,1
STL,AS,339,2.01,-0.46,1.18,-9.34,1
STL,DL,2655,4.65,-1.36,0.68,-6.7,2
STL,9E,702,5.95,-1.18,3.28,-5.4,3
STL,YX,959,6.66,1.33,1.46,-4.69,4
STL,MQ,913,9.04,5.41,2.08,-2.31,5
STL,WN,20258,11.45,5.18,0.81,0.1,6
STL,UA,1512,13.06,10.27,1.52,1.71,7
STL,AA,3482,14.94,13.08,1.78,3.59,8
STL,OO,281,15.17,9.86,0.71,3.82,9
STL,OH,224,20.89,18.95,1.34,9.54,10
STL,NK,202,23.32,16.76,4.95,11.97,11
STL,F9,513,28.66,24.19,2.34,17.31,12
STS,AS,158,7.06,7.48,1.90,-3.55,1
STS,OO,1456,7.86,9.37,0.48,-2.75,2
STS,MQ,113,8.05,3.98,0.00,-2.56,3
STS,AA,85,67.4,69.82,0.00,56.79,4
STT,UA,365,4.54,2.14,1.37,-16.21,1
STT,F9,32,7.97,22.28,0.00,-12.78,2
STT,B6,334,17.76,14.66,1.50,-2.99,3
STT,NK,499,19.9,15.18,1.80,-0.85,4
STT,DL,424,25.14,23.17,1.18,4.39,5
STT,AA,974,26.75,26.5,0.72,6.0,6
STX,F9,12,1.42,9.08,0.00,-18.45,1
STX,DL,54,9.87,4.48,0.00,-10.0,2
STX,B6,12,18.92,23.75,0.00,-0.95,3
STX,NK,129,20.26,20.05,3.10,0.39,4
STX,AA,382,21.79,21.66,0.79,1.92,5
SUN,OO,940,11.52,8.5,1.28,0.0,1
SUX,OO,355,15.67,13.19,1.13,0.0,1
SWF,G4,184,14.17,9.77,2.72,0.0,1
SWO,MQ,68,4.82,0.12,1.47,-11.35,1
SWO,OO,280,18.96,16.04,2.50,2.79,2
SYR,UA,461,5.0,3.02,0.87,-6.33,1
SYR,9E,928,5.08,-1.31,1.94,-6.25,2
SYR,YX,652,6.05,2.86,1.69,-5.28,3
SYR,MQ,400,6.67,4.15,0.25,-4.66,4
SYR,DL,558,9.49,0.53,0.72,-1.84,5
SYR,WN,412,11.46,3.83,0.49,0.13,6
SYR,B6,632,12.84,9.2,2.37,1.51,7
SYR,OO,568,13.93,9.24,1.41,2.6,8
SYR,AA,812,16.7,13.58,0.74,5.37,9
SYR,OH,239,18.38,19.81,0.84,7.05,10
SYR,F9,220,23.9,19.85,3.18,12.57,11
SYR,G4,301,23.99,16.32,1.66,12.66,12
TLH,DL,709,2.92,-3.0,1.27,-7.23,1
TLH,B6,150,7.9,2.34,2.67,-2.25,2
TLH,YX,14,8.69,7.77,7.14,-1.46,3
TLH,MQ,1387,9.78,8.05,1.37,-0.37,4
TLH,9E,287,13.38,13.17,2.79,3.23,5
TLH,OH,455,21.36,18.62,1.76,11.21,6
TOL,G4,173,22.47,16.46,2.31,0.0,1
TPA,YX,11,5.45,5.18,0.00,-9.06,1
TPA,NK,2897,8.99,6.08,2.93,-5.52,2
TPA,UA,4199,11.99,7.97,3.05,-2.52,3
TPA,WN,11961,12.8,7.98,2.39,-1.71,4
TPA,DL,6322,13.96,8.97,2.09,-0.55,5
TPA,MQ,635,14.59,12.78,2.36,0.08,6
TPA,F9,3226,17.6,14.37,2.76,3.09,7
TPA,AS,537,18.18,16.1,5.59,3.67,8
TPA,AA,6365,18.25,15.18,2.70,3.74,9
TPA,B6,2578,20.1,14.69,2.79,5.59,10
TPA,9E,5,108.0,123.4,0.00,93.49,11
TRI,9E,522,3.92,-4.32,0.57,-5.49,1
TRI,MQ,206,6.09,-1.4,0.00,-3.32,2
TRI,OH,78,17.0,12.4,3.85,7.59,3
TRI,OO,77,17.44,10.96,0.00,8.03,4
TRI,G4,83,21.99,21.91,3.61,12.58,5
TRI,DL,82,25.74,15.09,0.00,16.33,6
TTN,F9,793,18.89,12.32,3.15,0.0,1
TUL,UA,242,-0.21,3.33,1.24,-8.9,1
TUL,YX,333,0.96,-2.47,1.20,-7.73,2
TUL,MQ,848,4.73,0.92,1.42,-3.96,3
TUL,OO,1665,4.9,0.78,0.78,-3.79,4
TUL,DL,695,5.51,-2.46,0.72,-3.18,5
TUL,WN,2731,6.03,-0.02,0.66,-2.66,6
TUL,9E,115,7.93,0.42,0.00,-0.76,7
TUL,AA,1199,21.97,19.55,2.00,13.28,8
TUL,G4,201,22.31,17.06,1.00,13.62,9
TUL,OH,376,23.19,21.59,0.27,14.5,10
TUS,MQ,376,1.39,-0.79,0.53,-7.42,1
TUS,OO,3853,7.39,5.46,0.34,-1.42,2
TUS,DL,549,8.08,-0.38,0.73,-0.73,3
TUS,AS,270,8.52,10.54,0.37,-0.29,4
TUS,WN,2216,9.24,2.87,0.50,0.43,5
TUS,UA,532,10.29,3.2,1.32,1.48,6
TUS,AA,1632,13.18,10.77,1.72,4.37,7
TVC,YX,216,7.5,8.74,0.93,-9.93,1
TVC,DL,214,11.45,4.87,1.40,-5.98,2
TVC,MQ,330,11.56,8.71,0.61,-5.87,3
TVC,OH,77,11.57,7.84,0.00,-5.86,4
TVC,9E,128,14.82,11.56,0.78,-2.61,5
TVC,UA,275,17.52,15.48,0.73,0.09,6
TVC,OO,540,22.3,19.9,2.04,4.87,7
TVC,G4,140,25.15,19.96,2.14,7.72,8
TVC,AA,47,69.43,68.4,0.00,52.0,9
TWF,OO,364,-0.28,-5.26,0.27,0.0,1
TXK,MQ,215,19.35,17.21,0.00,-2.14,1
TXK,OO,156,24.55,23.71,3.85,3.06,2
TYR,MQ,107,10.8,5.64,0.93,-5.67,1
TYR,OO,438,17.86,13.88,2.05,1.39,2
TYS,UA,166,3.25,-1.88,0.60,-7.08,1
TYS,9E,1374,3.41,-3.28,1.97,-6.92,2
TYS,DL,684,4.68,-4.03,1.17,-5.65,3
TYS,MQ,523,8.74,7.11,0.76,-1.59,4
TYS,YX,369,8.89,6.36,1.63,-1.44,5
TYS,OH,1822,9.16,7.89,1.37,-1.17,6
TYS,OO,736,10.42,6.99,2.04,0.09,7
TYS,G4,1316,14.28,11.03,2.43,3.95,8
TYS,F9,119,24.97,21.73,1.68,14.64,9
TYS,AA,703,26.13,19.72,1.99,15.8,10
USA,G4,345,25.94,22.76,1.45,0.0,1
VCT,OO,304,15.0,9.01,2.63,0.0,1
VEL,OO,26,46.96,41.54,0.00,0.0,1
VLD,OO,27,0.26,-2.04,0.00,-10.34,1
VLD,9E,348,11.42,7.26,1.72,0.82,2
VPS,YX,35,-6.94,-10.8,0.00,-20.83,1
VPS,OH,363,8.86,9.69,2.20,-5.03,2
VPS,DL,1268,9.27,2.3,0.55,-4.62,3
VPS,WN,976,10.09,4.56,0.61,-3.8,4
VPS,MQ,180,12.5,8.92,1.67,-1.39,5
VPS,G4,1102,13.77,9.27,1.00,-0.12,6
VPS,9E,11,19.1,22.5,9.09,5.21,7
VPS,AA,939,27.23,25.49,1.38,13.34,8
WRG,AS,345,-1.91,-3.69,2.32,0.0,1
WYS,OO,141,12.92,9.71,0.71,0.0,1
XNA,DL,271,3.22,-5.44,0.37,-6.83,1
XNA,YX,419,3.36,-1.51,1.43,-6.69,2
XNA,9E,963,5.69,0.16,0.62,-4.36,3
XNA,F9,82,8.22,7.68,0.00,-1.83,4
XNA,UA,112,9.17,6.16,0.00,-0.88,5
XNA,MQ,2726,9.65,7.41,0.81,-0.4,6
XNA,OO,1167,10.19,6.46,0.86,0.14,7
XNA,OH,102,10.7,7.27,2.94,0.65,8
XNA,AA,652,19.19,19.63,0.92,9.14,9
XNA,G4,395,20.15,15.5,0.76,10.1,10
XWA,OO,930,22.9,18.9,1.83,0.0,1
YAK,AS,345,-0.44,-2.54,1.45,0.0,1
YUM,MQ,293,6.19,2.55,1.02,-4.21,1
YUM,OO,557,12.59,10.72,0.18,2.19,2
