aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardo_alto,cause_maggiori
ADQ,2,23,3,1,['Late Aircraft (221 min)', 'Weather (71 min)', 'NAS (15 min)']
ADQ,3,23,6,2,['Late Aircraft (286 min)', 'Weather (27 min)', 'NAS (22 min)']
ADQ,11,21,7,2,['Carrier (786 min)', 'Late Aircraft (127 min)', 'Weather (47 min)']
ADQ,12,24,3,1,['Late Aircraft (341 min)', 'NAS (38 min)', 'Carrier (17 min)']
AEX,6,66,4,8,['Carrier (895 min)', 'Late Aircraft (186 min)', 'NAS (94 min)']
AEX,8,73,4,9,['Carrier (1091 min)', 'Late Aircraft (417 min)', 'Weather (86 min)']
AEX,11,79,6,8,['Carrier (570 min)', 'Late Aircraft (268 min)', 'Weather (202 min)']
AGS,1,73,16,24,['Carrier (2050 min)', 'Late Aircraft (1382 min)', 'NAS (692 min)']
AGS,4,164,33,16,['Late Aircraft (1275 min)', 'Carrier (756 min)', 'NAS (419 min)']
AGS,5,131,13,21,['Carrier (1777 min)', 'Late Aircraft (1611 min)', 'NAS (608 min)']
AKN,5,6,1,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
ALB,6,393,64,42,['Carrier (3586 min)', 'Late Aircraft (3311 min)', 'NAS (1727 min)']
ALB,10,440,58,13,['Carrier (1903 min)', 'Late Aircraft (985 min)', 'NAS (347 min)']
ALB,12,339,63,52,['Carrier (5968 min)', 'Late Aircraft (4780 min)', 'NAS (1612 min)']
ALW,2,26,0,1,['NAS (91 min)', 'Late Aircraft (74 min)', 'Carrier (0 min)']
ALW,4,34,0,1,['Late Aircraft (74 min)', 'Carrier (17 min)', 'Weather (0 min)']
AMA,2,178,14,4,['NAS (346 min)', 'Carrier (277 min)', 'Late Aircraft (191 min)']
AMA,6,174,38,19,['Late Aircraft (2007 min)', 'Weather (877 min)', 'NAS (660 min)']
AMA,11,174,19,8,['NAS (675 min)', 'Late Aircraft (557 min)', 'Carrier (332 min)']
ANC,2,438,50,26,['Carrier (3726 min)', 'Late Aircraft (1467 min)', 'NAS (1045 min)']
ANC,3,461,76,34,['Late Aircraft (2553 min)', 'Carrier (1874 min)', 'NAS (771 min)']
ANC,8,842,163,46,['Carrier (8154 min)', 'Late Aircraft (4402 min)', 'NAS (1065 min)']
ANC,10,544,52,27,['Carrier (2647 min)', 'Weather (1626 min)', 'NAS (1247 min)']
ANC,11,466,61,12,['Carrier (1353 min)', 'Late Aircraft (836 min)', 'NAS (592 min)']
APN,2,17,1,4,['Carrier (312 min)', 'Weather (208 min)', 'NAS (55 min)']
APN,6,20,1,6,['Carrier (961 min)', 'Weather (809 min)', 'NAS (11 min)']
APN,7,18,4,1,['Carrier (354 min)', 'Security (23 min)', 'NAS (15 min)']
APN,11,24,2,1,['Carrier (227 min)', 'NAS (32 min)', 'Weather (0 min)']
ASE,1,254,102,68,['Carrier (3870 min)', 'Weather (3640 min)', 'Late Aircraft (3033 min)']
ASE,3,217,115,85,['Weather (6842 min)', 'Late Aircraft (4950 min)', 'Carrier (3508 min)']
ASE,7,257,43,31,['Weather (2523 min)', 'Carrier (1934 min)', 'NAS (1723 min)']
ATL,8,11550,1998,962,['Carrier (85173 min)', 'Late Aircraft (51642 min)', 'NAS (47380 min)']
ATL,11,12005,1411,435,['Carrier (43725 min)', 'Late Aircraft (24742 min)', 'NAS (22270 min)']
ATW,5,190,22,26,['Carrier (1975 min)', 'Late Aircraft (1399 min)', 'NAS (744 min)']
ATW,11,223,19,28,['Carrier (2465 min)', 'Weather (1982 min)', 'Late Aircraft (812 min)']
AUS,6,2643,751,340,['Late Aircraft (32514 min)', 'Carrier (23789 min)', 'NAS (10316 min)']
AUS,11,2797,373,143,['Late Aircraft (11439 min)', 'Carrier (8998 min)', 'NAS (7271 min)']
AVL,2,328,23,8,['Carrier (1892 min)', 'Late Aircraft (1200 min)', 'NAS (568 min)']
AVP,1,38,3,9,['Late Aircraft (1007 min)', 'Carrier (660 min)', 'NAS (67 min)']
AVP,5,47,15,12,['Late Aircraft (1440 min)', 'Carrier (455 min)', 'NAS (393 min)']
AVP,6,58,10,6,['Late Aircraft (416 min)', 'Weather (285 min)', 'NAS (217 min)']
AVP,8,52,14,12,['Late Aircraft (1527 min)', 'Carrier (911 min)', 'NAS (463 min)']
AVP,10,55,4,3,['Carrier (161 min)', 'NAS (136 min)', 'Late Aircraft (130 min)']
AVP,11,57,5,3,['Late Aircraft (730 min)', 'Carrier (42 min)', 'NAS (38 min)']
AZA,5,214,18,3,['Carrier (460 min)', 'Late Aircraft (269 min)', 'NAS (101 min)']
AZA,6,196,24,19,['Carrier (1922 min)', 'Late Aircraft (667 min)', 'Weather (369 min)']
AZA,9,143,16,7,['Carrier (750 min)', 'Late Aircraft (249 min)', 'NAS (58 min)']
AZO,7,24,3,3,['Carrier (275 min)', 'Weather (60 min)', 'NAS (18 min)']
AZO,8,33,1,7,['Carrier (670 min)', 'Weather (261 min)', 'NAS (0 min)']
AZO,10,34,2,1,['Weather (57 min)', 'Carrier (43 min)', 'NAS (0 min)']
BDL,3,608,97,64,['Late Aircraft (6376 min)', 'NAS (3478 min)', 'Carrier (2932 min)']
BET,5,23,9,0,['Late Aircraft (150 min)', 'Security (117 min)', 'NAS (18 min)']
BET,7,20,8,0,['Late Aircraft (111 min)', 'Security (71 min)', 'Carrier (29 min)']
BET,12,18,8,2,['Late Aircraft (196 min)', 'Security (154 min)', 'Weather (52 min)']
BFF,5,23,1,1,['NAS (341 min)', 'Carrier (48 min)', 'Weather (0 min)']
BFF,11,20,2,3,['Carrier (341 min)', 'Late Aircraft (95 min)', 'NAS (22 min)']
BFL,2,69,5,3,['Carrier (278 min)', 'NAS (192 min)', 'Late Aircraft (28 min)']
BFL,10,122,9,5,['Carrier (1388 min)', 'Late Aircraft (180 min)', 'NAS (6 min)']
BGR,9,225,24,9,['Late Aircraft (911 min)', 'NAS (423 min)', 'Carrier (313 min)']
BGR,11,95,6,6,['Late Aircraft (642 min)', 'NAS (288 min)', 'Carrier (163 min)']
BHM,9,580,81,35,['Late Aircraft (3513 min)', 'Carrier (1749 min)', 'NAS (1182 min)']
BIH,7,6,1,3,['Late Aircraft (665 min)', 'Carrier (0 min)', 'Weather (0 min)']
BIH,10,1,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
BIH,12,10,1,4,['Late Aircraft (398 min)', 'NAS (127 min)', 'Carrier (0 min)']
BIL,9,178,10,6,['Carrier (1800 min)', 'Late Aircraft (332 min)', 'NAS (55 min)']
BIL,11,135,23,8,['Carrier (1442 min)', 'Late Aircraft (494 min)', 'NAS (364 min)']
BIL,12,153,16,9,['Carrier (1239 min)', 'Late Aircraft (414 min)', 'Weather (128 min)']
BIS,12,124,21,22,['Carrier (2688 min)', 'Weather (1020 min)', 'NAS (531 min)']
BJI,1,20,9,4,['Weather (806 min)', 'Carrier (464 min)', 'NAS (50 min)']
BJI,2,20,1,2,['Carrier (178 min)', 'Weather (58 min)', 'NAS (36 min)']
BJI,7,27,2,2,['Carrier (528 min)', 'Weather (15 min)', 'NAS (6 min)']
BLI,2,97,3,0,['NAS (101 min)', 'Carrier (48 min)', 'Late Aircraft (21 min)']
BLI,8,70,20,1,['Late Aircraft (525 min)', 'Carrier (227 min)', 'NAS (190 min)']
BLI,9,57,8,3,['Late Aircraft (669 min)', 'NAS (193 min)', 'Carrier (167 min)']
BLV,2,22,2,8,['Carrier (1331 min)', 'Late Aircraft (945 min)', 'NAS (99 min)']
BMI,3,66,4,7,['Late Aircraft (534 min)', 'Weather (375 min)', 'Carrier (190 min)']
BMI,4,50,2,4,['Late Aircraft (530 min)', 'Weather (92 min)', 'NAS (57 min)']
BMI,9,66,4,0,['NAS (53 min)', 'Late Aircraft (46 min)', 'Weather (29 min)']
BNA,4,3354,547,199,['Late Aircraft (18406 min)', 'Carrier (10807 min)', 'NAS (9994 min)']
BNA,5,3004,783,505,['Late Aircraft (48117 min)', 'Carrier (23549 min)', 'NAS (23419 min)']
BNA,7,3103,899,458,['Late Aircraft (43878 min)', 'Carrier (25963 min)', 'NAS (14822 min)']
BNA,12,3064,608,223,['Late Aircraft (20488 min)', 'Carrier (13846 min)', 'NAS (11565 min)']
BOI,6,878,116,53,['Carrier (6372 min)', 'Late Aircraft (4315 min)', 'NAS (2416 min)']
BOI,10,872,57,35,['Carrier (2980 min)', 'Late Aircraft (2453 min)', 'NAS (1780 min)']
BOS,8,4339,946,782,['Late Aircraft (54182 min)', 'Carrier (46612 min)', 'NAS (38220 min)']
BPT,1,26,5,3,['Weather (471 min)', 'Late Aircraft (144 min)', 'Carrier (56 min)']
BPT,7,24,1,1,['Carrier (344 min)', 'NAS (69 min)', 'Late Aircraft (22 min)']
BQK,1,16,4,5,['Carrier (453 min)', 'Weather (226 min)', 'NAS (44 min)']
BQK,2,28,2,2,['Weather (477 min)', 'Carrier (145 min)', 'NAS (16 min)']
BQK,6,28,1,2,['Weather (220 min)', 'Carrier (144 min)', 'NAS (8 min)']
BQK,7,21,1,4,['Weather (281 min)', 'Carrier (243 min)', 'NAS (131 min)']
BQK,9,29,2,0,['Carrier (168 min)', 'NAS (17 min)', 'Weather (4 min)']
BQN,1,83,16,8,['Carrier (1335 min)', 'Late Aircraft (1176 min)', 'NAS (271 min)']
BQN,3,87,31,16,['Late Aircraft (1999 min)', 'NAS (265 min)', 'Carrier (189 min)']
BQN,7,61,19,15,['Late Aircraft (1782 min)', 'Carrier (1232 min)', 'NAS (46 min)']
BQN,10,47,10,6,['Late Aircraft (747 min)', 'Carrier (65 min)', 'Weather (36 min)']
BQN,11,54,10,8,['Late Aircraft (1165 min)', 'Carrier (153 min)', 'NAS (124 min)']
BRD,11,19,2,1,['Carrier (1070 min)', 'NAS (23 min)', 'Weather (0 min)']
BRD,12,18,3,4,['Weather (660 min)', 'Carrier (627 min)', 'NAS (44 min)']
BRO,6,75,9,9,['Late Aircraft (968 min)', 'Carrier (846 min)', 'NAS (187 min)']
BRO,11,56,5,4,['Weather (547 min)', 'Carrier (356 min)', 'Late Aircraft (110 min)']
BRW,7,12,2,0,['Security (37 min)', 'Late Aircraft (24 min)', 'NAS (14 min)']
BRW,8,14,5,0,['Late Aircraft (84 min)', 'Security (76 min)', 'NAS (44 min)']
BRW,12,5,6,0,['Late Aircraft (85 min)', 'NAS (36 min)', 'Security (24 min)']
BTM,7,26,1,1,['Carrier (58 min)', 'Weather (16 min)', 'NAS (0 min)']
BTR,1,137,22,24,['Late Aircraft (1459 min)', 'Carrier (1251 min)', 'NAS (925 min)']
BTR,7,148,27,25,['Carrier (2500 min)', 'Late Aircraft (1868 min)', 'NAS (329 min)']
BTV,2,149,15,13,['Carrier (997 min)', 'Late Aircraft (683 min)', 'Weather (317 min)']
BTV,3,187,13,9,['NAS (1034 min)', 'Late Aircraft (985 min)', 'Weather (657 min)']
BTV,6,285,39,27,['Late Aircraft (1677 min)', 'NAS (1513 min)', 'Carrier (1453 min)']
BTV,10,368,31,14,['Carrier (2190 min)', 'Late Aircraft (827 min)', 'NAS (461 min)']
BUF,1,492,87,61,['Late Aircraft (6129 min)', 'NAS (3991 min)', 'Carrier (3511 min)']
BUR,1,938,130,55,['Late Aircraft (4741 min)', 'Carrier (2852 min)', 'NAS (2641 min)']
BUR,4,906,138,58,['NAS (5001 min)', 'Late Aircraft (3866 min)', 'Carrier (942 min)']
BUR,6,1042,228,91,['Late Aircraft (9144 min)', 'Carrier (4585 min)', 'NAS (3095 min)']
BUR,7,1084,214,88,['Late Aircraft (10860 min)', 'Carrier (3891 min)', 'NAS (3298 min)']
BUR,8,1100,145,63,['Late Aircraft (5613 min)', 'NAS (4358 min)', 'Carrier (2084 min)']
BUR,9,1090,165,79,['Late Aircraft (7525 min)', 'NAS (3688 min)', 'Carrier (3633 min)']
BWI,2,2703,452,96,['Carrier (7728 min)', 'Late Aircraft (6441 min)', 'NAS (5292 min)']
BZN,1,289,56,34,['Late Aircraft (6360 min)', 'Carrier (2386 min)', 'Weather (1841 min)']
BZN,6,405,60,36,['Late Aircraft (2716 min)', 'Carrier (1769 min)', 'NAS (1741 min)']
CAE,2,204,16,8,['Late Aircraft (1418 min)', 'Carrier (569 min)', 'NAS (197 min)']
CAE,6,249,27,17,['Late Aircraft (2482 min)', 'Weather (1134 min)', 'NAS (897 min)']
CAE,8,235,28,18,['Late Aircraft (1600 min)', 'Weather (1415 min)', 'Carrier (933 min)']
CAE,9,246,19,24,['Late Aircraft (2099 min)', 'Carrier (1239 min)', 'NAS (697 min)']
CAE,12,260,27,20,['Late Aircraft (2068 min)', 'Carrier (1983 min)', 'NAS (1249 min)']
CAK,10,103,9,8,['Late Aircraft (565 min)', 'Carrier (417 min)', 'NAS (94 min)']
CAK,11,114,5,12,['Late Aircraft (904 min)', 'Carrier (724 min)', 'Weather (334 min)']
CDC,3,20,0,3,['Weather (163 min)', 'Carrier (62 min)', 'NAS (0 min)']
CDC,10,25,0,2,['Weather (197 min)', 'Carrier (97 min)', 'NAS (18 min)']
CDV,2,22,6,1,['Late Aircraft (313 min)', 'Carrier (0 min)', 'Weather (0 min)']
CHA,7,182,44,25,['Late Aircraft (2132 min)', 'Carrier (1275 min)', 'NAS (1053 min)']
CHO,5,113,13,15,['NAS (1443 min)', 'Carrier (923 min)', 'Late Aircraft (889 min)']
CHO,7,90,13,20,['Carrier (1911 min)', 'Late Aircraft (1229 min)', 'NAS (1125 min)']
CHO,9,108,7,5,['Carrier (528 min)', 'Late Aircraft (493 min)', 'NAS (318 min)']
CHS,1,685,73,79,['Late Aircraft (7670 min)', 'Carrier (3310 min)', 'NAS (2363 min)']
CHS,3,860,137,67,['Late Aircraft (8953 min)', 'Carrier (3882 min)', 'NAS (2890 min)']
CHS,4,935,114,78,['Late Aircraft (7618 min)', 'Carrier (4946 min)', 'NAS (3264 min)']
CHS,5,926,142,107,['Late Aircraft (10427 min)', 'Carrier (7100 min)', 'NAS (6139 min)']
CHS,10,997,85,36,['Carrier (4496 min)', 'Late Aircraft (3018 min)', 'NAS (1026 min)']
CID,3,231,24,15,['Carrier (1773 min)', 'Late Aircraft (1385 min)', 'NAS (845 min)']
CID,6,270,37,29,['Late Aircraft (3315 min)', 'Carrier (2714 min)', 'NAS (692 min)']
CIU,1,18,2,4,['Carrier (365 min)', 'Weather (313 min)', 'NAS (62 min)']
CIU,4,21,2,4,['Carrier (466 min)', 'Weather (0 min)', 'NAS (0 min)']
CIU,6,26,3,2,['Carrier (748 min)', 'Weather (49 min)', 'NAS (15 min)']
CIU,10,23,1,3,['Carrier (199 min)', 'Weather (82 min)', 'NAS (17 min)']
CIU,11,26,0,0,['Carrier (17 min)', 'Weather (0 min)', 'NAS (0 min)']
CKB,1,6,0,1,['NAS (1235 min)', 'Carrier (0 min)', 'Weather (0 min)']
CKB,3,6,2,2,['Late Aircraft (130 min)', 'NAS (88 min)', 'Carrier (11 min)']
CKB,7,9,4,3,['Carrier (750 min)', 'Late Aircraft (564 min)', 'NAS (42 min)']
CLE,6,1367,232,169,['Late Aircraft (13295 min)', 'Carrier (12296 min)', 'NAS (7586 min)']
CLE,7,1348,264,199,['Late Aircraft (16978 min)', 'Carrier (14831 min)', 'NAS (11812 min)']
CLL,5,31,5,8,['Carrier (1608 min)', 'Weather (289 min)', 'NAS (198 min)']
CLL,7,35,11,7,['Late Aircraft (699 min)', 'Weather (182 min)', 'Carrier (120 min)']
CLL,8,41,7,2,['Late Aircraft (272 min)', 'NAS (119 min)', 'Carrier (17 min)']
CLT,5,5948,2019,1410,['Late Aircraft (132417 min)', 'Carrier (84356 min)', 'NAS (49736 min)']
CLT,8,6227,1830,1229,['Late Aircraft (105683 min)', 'Carrier (69610 min)', 'NAS (29826 min)']
CMH,3,1332,202,102,['Late Aircraft (8060 min)', 'NAS (5396 min)', 'Carrier (5332 min)']
CMH,11,1538,130,65,['Carrier (4454 min)', 'Late Aircraft (4171 min)', 'NAS (4049 min)']
CMI,11,33,1,3,['Late Aircraft (314 min)', 'NAS (100 min)', 'Weather (83 min)']
CMX,2,21,1,1,['Carrier (138 min)', 'NAS (63 min)', 'Weather (0 min)']
CMX,9,22,5,3,['Late Aircraft (562 min)', 'Carrier (200 min)', 'NAS (11 min)']
CMX,10,27,4,1,['Carrier (231 min)', 'Late Aircraft (118 min)', 'NAS (19 min)']
COD,7,48,8,4,['Late Aircraft (1004 min)', 'Carrier (184 min)', 'Weather (128 min)']
COD,10,24,3,1,['Carrier (119 min)', 'Weather (28 min)', 'NAS (20 min)']
COS,1,383,50,28,['Carrier (2503 min)', 'Late Aircraft (2026 min)', 'NAS (1297 min)']
COS,3,401,46,22,['Late Aircraft (1652 min)', 'NAS (1231 min)', 'Carrier (1219 min)']
COS,6,487,76,35,['Late Aircraft (2904 min)', 'Carrier (1890 min)', 'NAS (1453 min)']
COS,9,430,58,29,['Carrier (2549 min)', 'Late Aircraft (2146 min)', 'NAS (499 min)']
COS,12,406,58,19,['Late Aircraft (1942 min)', 'Carrier (1524 min)', 'NAS (845 min)']
COU,2,54,3,2,['Late Aircraft (225 min)', 'NAS (104 min)', 'Weather (8 min)']
COU,9,44,7,4,['Late Aircraft (763 min)', 'Carrier (125 min)', 'NAS (70 min)']
COU,10,62,9,1,['Carrier (337 min)', 'NAS (150 min)', 'Late Aircraft (20 min)']
COU,11,46,14,3,['Weather (987 min)', 'Carrier (291 min)', 'NAS (139 min)']
CPR,4,16,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CPR,6,71,19,8,['Carrier (726 min)', 'NAS (395 min)', 'Late Aircraft (172 min)']
CPR,7,96,10,8,['Carrier (975 min)', 'NAS (398 min)', 'Late Aircraft (336 min)']
CPR,10,82,4,3,['Carrier (886 min)', 'Weather (223 min)', 'NAS (78 min)']
CRP,5,97,22,25,['Late Aircraft (2321 min)', 'Weather (1487 min)', 'NAS (1368 min)']
CRP,9,153,9,6,['Carrier (369 min)', 'NAS (284 min)', 'Late Aircraft (245 min)']
CRP,10,151,14,3,['Late Aircraft (263 min)', 'NAS (244 min)', 'Carrier (152 min)']
CRW,1,72,25,20,['Carrier (2453 min)', 'Weather (2005 min)', 'NAS (856 min)']
CRW,7,90,23,27,['Carrier (3709 min)', 'Late Aircraft (1546 min)', 'NAS (942 min)']
CRW,8,112,18,15,['Carrier (1406 min)', 'Late Aircraft (505 min)', 'Weather (392 min)']
CRW,9,110,10,19,['Carrier (2090 min)', 'Late Aircraft (1262 min)', 'Weather (306 min)']
CRW,10,139,15,9,['Carrier (1573 min)', 'Late Aircraft (448 min)', 'NAS (303 min)']
CSG,4,29,1,4,['Carrier (387 min)', 'NAS (9 min)', 'Weather (0 min)']
CVG,1,1166,158,124,['Late Aircraft (10519 min)', 'NAS (7807 min)', 'Carrier (7268 min)']
CVG,5,1447,238,163,['Late Aircraft (12445 min)', 'NAS (11177 min)', 'Carrier (9590 min)']
CVG,7,1233,251,203,['Carrier (15646 min)', 'Late Aircraft (13319 min)', 'NAS (8861 min)']
CWA,1,24,0,3,['Late Aircraft (465 min)', 'NAS (25 min)', 'Carrier (0 min)']
CWA,9,21,1,0,['NAS (17 min)', 'Carrier (0 min)', 'Weather (0 min)']
CWA,12,17,2,3,['Late Aircraft (306 min)', 'NAS (20 min)', 'Carrier (14 min)']
CYS,9,25,0,4,['Late Aircraft (366 min)', 'Carrier (288 min)', 'NAS (6 min)']
CYS,10,28,1,4,['Late Aircraft (260 min)', 'Carrier (259 min)', 'Weather (37 min)']
DAB,4,118,7,4,['Late Aircraft (401 min)', 'Carrier (293 min)', 'NAS (27 min)']
DAB,5,99,20,12,['Late Aircraft (869 min)', 'Carrier (542 min)', 'NAS (213 min)']
DAB,7,91,15,14,['Carrier (1469 min)', 'Late Aircraft (1378 min)', 'NAS (445 min)']
DAB,9,93,14,9,['Late Aircraft (923 min)', 'Weather (383 min)', 'Carrier (258 min)']
DAL,3,2290,610,203,['Late Aircraft (18811 min)', 'Carrier (9959 min)', 'NAS (7776 min)']
DAL,8,2265,484,156,['Late Aircraft (13783 min)', 'Carrier (10043 min)', 'NAS (4915 min)']
DAL,12,2228,544,320,['Late Aircraft (38281 min)', 'Carrier (12063 min)', 'NAS (5911 min)']
DAY,2,211,21,17,['Carrier (1840 min)', 'Late Aircraft (735 min)', 'NAS (465 min)']
DAY,10,285,9,14,['Carrier (1661 min)', 'Late Aircraft (1126 min)', 'NAS (223 min)']
DAY,11,248,25,15,['Late Aircraft (1115 min)', 'Carrier (1085 min)', 'NAS (456 min)']
DCA,4,4486,651,428,['Late Aircraft (43188 min)', 'Carrier (23638 min)', 'NAS (15485 min)']
DCA,8,4251,811,638,['Late Aircraft (62210 min)', 'Carrier (38801 min)', 'NAS (27564 min)']
DCA,9,4717,499,261,['Late Aircraft (28735 min)', 'Carrier (15157 min)', 'NAS (11311 min)']
DCA,11,4611,541,258,['Late Aircraft (23458 min)', 'Carrier (16846 min)', 'NAS (8934 min)']
DDC,5,19,2,2,['Late Aircraft (1105 min)', 'NAS (1 min)', 'Carrier (0 min)']
DDC,6,26,4,2,['Late Aircraft (1225 min)', 'NAS (286 min)', 'Weather (66 min)']
DDC,9,21,3,2,['Carrier (990 min)', 'Late Aircraft (94 min)', 'Weather (0 min)']
DEC,3,26,2,4,['Carrier (1056 min)', 'Weather (334 min)', 'Late Aircraft (197 min)']
DEC,8,15,2,3,['Carrier (416 min)', 'Late Aircraft (219 min)', 'NAS (23 min)']
DEC,10,27,1,0,['NAS (23 min)', 'Late Aircraft (23 min)', 'Carrier (0 min)']
DEN,1,7723,2168,954,['Late Aircraft (74493 min)', 'Carrier (67828 min)', 'NAS (26617 min)']
DEN,2,8084,1738,785,['Late Aircraft (63772 min)', 'Carrier (53640 min)', 'NAS (46443 min)']
DEN,4,9470,1938,739,['Late Aircraft (66469 min)', 'Carrier (48785 min)', 'NAS (33891 min)']
DFW,6,8413,2971,1928,['Late Aircraft (177235 min)', 'Carrier (110783 min)', 'NAS (44234 min)']
DFW,10,11171,1782,722,['Late Aircraft (56930 min)', 'Carrier (55917 min)', 'NAS (13667 min)']
DHN,10,27,3,1,['Carrier (228 min)', 'Late Aircraft (74 min)', 'NAS (20 min)']
DIK,5,23,1,2,['Carrier (490 min)', 'NAS (159 min)', 'Weather (0 min)']
DIK,6,21,2,2,['Carrier (1250 min)', 'Late Aircraft (117 min)', 'NAS (69 min)']
DIK,7,18,0,1,['Carrier (367 min)', 'Weather (0 min)', 'NAS (0 min)']
DIK,9,23,0,2,['Carrier (441 min)', 'Weather (122 min)', 'NAS (41 min)']
DIK,12,20,0,4,['Carrier (388 min)', 'Late Aircraft (154 min)', 'NAS (1 min)']
DLH,1,48,9,11,['Carrier (1143 min)', 'Late Aircraft (438 min)', 'Weather (373 min)']
DLH,2,48,4,1,['Carrier (299 min)', 'Weather (57 min)', 'Late Aircraft (36 min)']
DLH,5,67,4,9,['Weather (852 min)', 'Carrier (319 min)', 'NAS (319 min)']
DLH,8,82,17,8,['Late Aircraft (574 min)', 'Carrier (544 min)', 'NAS (436 min)']
DLH,11,83,4,4,['Carrier (384 min)', 'Weather (282 min)', 'NAS (39 min)']
DRO,4,100,10,9,['Carrier (1136 min)', 'Late Aircraft (595 min)', 'NAS (344 min)']
DRO,5,109,13,15,['Carrier (767 min)', 'Late Aircraft (695 min)', 'NAS (473 min)']
DRO,12,137,10,9,['Carrier (584 min)', 'Late Aircraft (375 min)', 'Weather (193 min)']
DSM,2,461,42,44,['Carrier (4125 min)', 'Late Aircraft (2949 min)', 'NAS (2624 min)']
DTW,4,4458,511,291,['Carrier (29829 min)', 'NAS (13344 min)', 'Late Aircraft (12355 min)']
DTW,9,4790,484,215,['Carrier (24639 min)', 'NAS (7142 min)', 'Late Aircraft (6504 min)']
DTW,10,4926,536,220,['Carrier (27737 min)', 'Late Aircraft (5704 min)', 'NAS (5090 min)']
DVL,9,22,0,3,['Carrier (139 min)', 'Weather (94 min)', 'Late Aircraft (87 min)']
ECP,2,203,8,10,['Late Aircraft (840 min)', 'Carrier (365 min)', 'Weather (168 min)']
ECP,8,346,47,25,['Late Aircraft (3093 min)', 'Carrier (1349 min)', 'NAS (612 min)']
ECP,10,291,33,8,['Late Aircraft (1176 min)', 'Carrier (719 min)', 'NAS (228 min)']
EGE,2,219,45,17,['Late Aircraft (2568 min)', 'Carrier (1742 min)', 'NAS (762 min)']
EGE,3,230,41,39,['Late Aircraft (4221 min)', 'NAS (2382 min)', 'Carrier (1347 min)']
EGE,8,74,14,17,['Late Aircraft (3251 min)', 'Carrier (439 min)', 'Weather (309 min)']
EGE,10,45,6,2,['Carrier (433 min)', 'Late Aircraft (157 min)', 'NAS (31 min)']
EGE,12,137,32,35,['Carrier (3137 min)', 'Late Aircraft (3122 min)', 'NAS (2463 min)']
EKO,2,16,0,1,['Weather (110 min)', 'Carrier (0 min)', 'NAS (0 min)']
EKO,5,17,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
EKO,6,11,0,1,['Carrier (427 min)', 'Weather (0 min)', 'NAS (0 min)']
