aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardo_alto,cause_maggiori
AZO,7,5,1,1,['Carrier (79 min)', 'Weather (40 min)', 'NAS (0 min)']
AZO,8,4,1,1,['Carrier (149 min)', 'Weather (0 min)', 'NAS (0 min)']
AZO,10,5,0,1,['Weather (57 min)', 'Carrier (0 min)', 'NAS (0 min)']
BDL,3,108,27,14,['Late Aircraft (1546 min)', 'NAS (438 min)', 'Carrier (161 min)']
BET,5,3,2,0,['Late Aircraft (53 min)', 'Carrier (0 min)', 'Weather (0 min)']
BET,7,7,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
BET,12,3,1,0,['Weather (34 min)', 'Carrier (0 min)', 'NAS (0 min)']
BFF,5,4,0,1,['NAS (341 min)', 'Carrier (0 min)', 'Weather (0 min)']
BFF,11,4,0,1,['Late Aircraft (68 min)', 'NAS (2 min)', 'Carrier (0 min)']
BFL,2,17,1,0,['Carrier (36 min)', 'Weather (0 min)', 'NAS (0 min)']
BFL,10,25,2,2,['Carrier (149 min)', 'Late Aircraft (46 min)', 'Weather (0 min)']
BGR,9,41,6,6,['Late Aircraft (451 min)', 'Carrier (205 min)', 'NAS (134 min)']
BGR,11,18,0,1,['Late Aircraft (263 min)', 'NAS (53 min)', 'Carrier (10 min)']
BHM,9,123,17,11,['Late Aircraft (1225 min)', 'Carrier (358 min)', 'NAS (312 min)']
BIH,7,1,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
BIH,12,0,0,3,['Late Aircraft (374 min)', 'Carrier (0 min)', 'Weather (0 min)']
BIL,9,41,0,3,['Carrier (957 min)', 'Late Aircraft (105 min)', 'NAS (18 min)']
BIL,11,28,4,1,['Carrier (129 min)', 'NAS (60 min)', 'Late Aircraft (20 min)']
BIL,12,37,5,5,['Carrier (612 min)', 'Late Aircraft (259 min)', 'Weather (43 min)']
BIS,12,21,4,6,['Carrier (336 min)', 'Weather (289 min)', 'Late Aircraft (162 min)']
BJI,1,3,2,1,['Carrier (60 min)', 'Weather (0 min)', 'NAS (0 min)']
BJI,2,2,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
BJI,7,8,0,1,['Carrier (106 min)', 'Weather (0 min)', 'NAS (0 min)']
BLI,2,21,0,0,['NAS (17 min)', 'Carrier (0 min)', 'Weather (0 min)']
BLI,8,16,4,0,['Late Aircraft (58 min)', 'Carrier (32 min)', 'NAS (32 min)']
BLI,9,14,3,1,['Carrier (125 min)', 'Late Aircraft (109 min)', 'NAS (41 min)']
BLV,2,7,1,5,['Late Aircraft (392 min)', 'Carrier (240 min)', 'NAS (52 min)']
BMI,3,10,1,1,['Late Aircraft (72 min)', 'Carrier (14 min)', 'Weather (0 min)']
BMI,4,10,0,1,['Late Aircraft (191 min)', 'Carrier (7 min)', 'Weather (0 min)']
BMI,9,14,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
BNA,4,709,126,39,['Late Aircraft (3469 min)', 'NAS (1673 min)', 'Carrier (1526 min)']
BNA,5,558,164,96,['Late Aircraft (9160 min)', 'Carrier (4248 min)', 'NAS (4131 min)']
BNA,7,592,176,92,['Late Aircraft (9517 min)', 'Carrier (5754 min)', 'NAS (2699 min)']
BNA,12,597,112,43,['Late Aircraft (4097 min)', 'Carrier (2474 min)', 'NAS (1892 min)']
BOI,6,175,26,9,['Carrier (1904 min)', 'Late Aircraft (886 min)', 'NAS (502 min)']
BOI,10,175,8,5,['Carrier (564 min)', 'NAS (422 min)', 'Late Aircraft (115 min)']
BOS,8,882,191,160,['Late Aircraft (11419 min)', 'Carrier (7904 min)', 'NAS (6752 min)']
BPT,1,6,1,1,['Weather (375 min)', 'Late Aircraft (30 min)', 'Carrier (6 min)']
BPT,7,4,0,0,['NAS (51 min)', 'Carrier (0 min)', 'Weather (0 min)']
BQK,1,3,1,0,['Carrier (53 min)', 'NAS (19 min)', 'Weather (0 min)']
BQK,2,6,2,0,['Carrier (41 min)', 'Weather (17 min)', 'NAS (13 min)']
BQK,6,7,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
BQK,7,5,0,2,['Weather (171 min)', 'Carrier (133 min)', 'NAS (3 min)']
BQK,9,10,0,0,['Carrier (103 min)', 'NAS (17 min)', 'Weather (4 min)']
BQN,1,17,2,0,['NAS (25 min)', 'Carrier (21 min)', 'Late Aircraft (18 min)']
BQN,3,18,4,2,['Late Aircraft (157 min)', 'Carrier (47 min)', 'NAS (13 min)']
BQN,7,10,4,5,['Late Aircraft (416 min)', 'Carrier (5 min)', 'Weather (0 min)']
BQN,10,15,1,0,['Late Aircraft (34 min)', 'Carrier (0 min)', 'Weather (0 min)']
BQN,11,9,3,1,['Carrier (34 min)', 'NAS (27 min)', 'Late Aircraft (23 min)']
BRD,11,3,1,0,['Carrier (30 min)', 'NAS (19 min)', 'Weather (0 min)']
BRD,12,1,2,0,['Carrier (48 min)', 'NAS (17 min)', 'Weather (0 min)']
BRO,6,19,0,3,['Late Aircraft (381 min)', 'NAS (99 min)', 'Carrier (5 min)']
BRO,11,11,2,0,['Late Aircraft (70 min)', 'Weather (10 min)', 'NAS (10 min)']
BRW,7,2,0,0,['Security (11 min)', 'NAS (7 min)', 'Carrier (0 min)']
BRW,8,1,1,0,['Late Aircraft (21 min)', 'Security (17 min)', 'NAS (4 min)']
BRW,12,1,1,0,['Security (19 min)', 'NAS (18 min)', 'Carrier (14 min)']
BTM,7,6,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
BTR,1,34,6,2,['NAS (276 min)', 'Weather (236 min)', 'Carrier (71 min)']
BTR,7,31,7,6,['Late Aircraft (749 min)', 'Carrier (514 min)', 'NAS (129 min)']
BTV,2,33,3,1,['Weather (163 min)', 'Carrier (0 min)', 'NAS (0 min)']
BTV,3,38,1,3,['NAS (252 min)', 'Carrier (165 min)', 'Late Aircraft (98 min)']
BTV,6,59,7,8,['NAS (645 min)', 'Late Aircraft (602 min)', 'Weather (73 min)']
BTV,10,71,2,4,['Carrier (430 min)', 'Late Aircraft (350 min)', 'NAS (33 min)']
BUF,1,93,15,9,['Late Aircraft (1081 min)', 'NAS (712 min)', 'Carrier (332 min)']
BUR,1,173,23,11,['Late Aircraft (858 min)', 'NAS (490 min)', 'Carrier (362 min)']
BUR,4,188,24,11,['NAS (967 min)', 'Late Aircraft (761 min)', 'Carrier (320 min)']
BUR,6,198,50,16,['Late Aircraft (1929 min)', 'Carrier (965 min)', 'NAS (478 min)']
BUR,7,226,50,18,['Late Aircraft (2273 min)', 'Carrier (1314 min)', 'NAS (659 min)']
BUR,8,211,29,12,['NAS (1695 min)', 'Late Aircraft (775 min)', 'Carrier (457 min)']
BUR,9,202,30,20,['Late Aircraft (2420 min)', 'Carrier (2009 min)', 'NAS (425 min)']
BWI,2,520,80,16,['Carrier (1555 min)', 'Late Aircraft (1299 min)', 'NAS (1071 min)']
BZN,1,57,12,12,['Late Aircraft (3133 min)', 'NAS (423 min)', 'Weather (421 min)']
BZN,6,76,14,7,['Late Aircraft (474 min)', 'NAS (436 min)', 'Carrier (231 min)']
CAE,2,43,4,2,['Late Aircraft (342 min)', 'Carrier (98 min)', 'NAS (40 min)']
CAE,6,53,6,4,['Late Aircraft (334 min)', 'NAS (132 min)', 'Carrier (31 min)']
CAE,8,53,5,3,['Late Aircraft (315 min)', 'Carrier (67 min)', 'Weather (24 min)']
CAE,9,50,5,7,['Late Aircraft (770 min)', 'NAS (144 min)', 'Carrier (137 min)']
CAE,12,54,7,4,['Carrier (504 min)', 'Late Aircraft (466 min)', 'NAS (265 min)']
CAK,10,15,2,1,['Late Aircraft (168 min)', 'NAS (4 min)', 'Carrier (0 min)']
CAK,11,21,1,0,['NAS (48 min)', 'Carrier (12 min)', 'Weather (0 min)']
CDC,3,2,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CDC,10,2,0,1,['Weather (197 min)', 'NAS (7 min)', 'Carrier (0 min)']
CDV,2,6,2,0,['Late Aircraft (15 min)', 'Carrier (0 min)', 'Weather (0 min)']
CHA,7,27,7,3,['Carrier (416 min)', 'NAS (89 min)', 'Late Aircraft (86 min)']
CHO,5,23,2,2,['Late Aircraft (213 min)', 'NAS (72 min)', 'Carrier (19 min)']
CHO,7,17,3,7,['Carrier (651 min)', 'Late Aircraft (445 min)', 'NAS (443 min)']
CHO,9,13,0,3,['Carrier (369 min)', 'Late Aircraft (197 min)', 'Weather (0 min)']
CHS,1,160,15,13,['Late Aircraft (1362 min)', 'Carrier (531 min)', 'NAS (434 min)']
CHS,3,149,25,12,['Carrier (1997 min)', 'Late Aircraft (1787 min)', 'NAS (782 min)']
CHS,4,194,28,18,['Late Aircraft (2072 min)', 'Carrier (1236 min)', 'NAS (536 min)']
CHS,5,180,25,23,['Late Aircraft (2947 min)', 'Carrier (1055 min)', 'NAS (816 min)']
CHS,10,192,13,3,['NAS (361 min)', 'Late Aircraft (140 min)', 'Carrier (70 min)']
CID,3,36,7,4,['Late Aircraft (622 min)', 'NAS (475 min)', 'Carrier (98 min)']
CID,6,61,6,5,['Late Aircraft (1113 min)', 'Weather (170 min)', 'Carrier (128 min)']
CIU,1,5,1,0,['Weather (19 min)', 'Carrier (0 min)', 'NAS (0 min)']
CIU,4,5,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CIU,6,6,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CIU,10,6,0,2,['Carrier (104 min)', 'Weather (82 min)', 'NAS (17 min)']
CIU,11,5,0,0,['Carrier (17 min)', 'Weather (0 min)', 'NAS (0 min)']
CKB,1,2,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CKB,3,1,1,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CKB,7,0,0,0,[]
CLE,6,272,39,32,['Late Aircraft (2471 min)', 'NAS (1859 min)', 'Carrier (1495 min)']
CLE,7,253,68,43,['Carrier (4309 min)', 'Late Aircraft (3376 min)', 'NAS (2252 min)']
CLL,5,5,2,0,['Late Aircraft (27 min)', 'Carrier (0 min)', 'Weather (0 min)']
CLL,7,7,0,2,['Weather (147 min)', 'Late Aircraft (134 min)', 'NAS (24 min)']
CLL,8,2,3,2,['Late Aircraft (145 min)', 'NAS (53 min)', 'Carrier (1 min)']
CLT,5,1247,418,281,['Late Aircraft (27591 min)', 'Carrier (17899 min)', 'NAS (9879 min)']
CLT,8,1203,357,242,['Late Aircraft (22172 min)', 'Carrier (14059 min)', 'NAS (6410 min)']
CMH,3,266,34,19,['NAS (1178 min)', 'Late Aircraft (1066 min)', 'Carrier (573 min)']
CMH,11,292,29,9,['Carrier (682 min)', 'NAS (672 min)', 'Late Aircraft (442 min)']
CMI,11,6,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CMX,2,7,0,0,['Carrier (56 min)', 'Weather (0 min)', 'NAS (0 min)']
CMX,9,4,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CMX,10,2,2,0,['Late Aircraft (69 min)', 'NAS (19 min)', 'Carrier (0 min)']
COD,7,8,1,3,['Late Aircraft (986 min)', 'Carrier (131 min)', 'NAS (5 min)']
COD,10,7,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
COS,1,79,9,5,['Late Aircraft (922 min)', 'NAS (247 min)', 'Carrier (137 min)']
COS,3,98,9,6,['Late Aircraft (401 min)', 'Carrier (301 min)', 'NAS (124 min)']
COS,6,84,16,7,['Late Aircraft (615 min)', 'NAS (543 min)', 'Carrier (516 min)']
COS,9,74,13,7,['Late Aircraft (555 min)', 'Carrier (495 min)', 'NAS (60 min)']
COS,12,83,10,3,['Late Aircraft (670 min)', 'Weather (158 min)', 'Carrier (64 min)']
COU,2,7,0,0,['NAS (18 min)', 'Weather (4 min)', 'Carrier (0 min)']
COU,9,12,1,1,['Late Aircraft (315 min)', 'NAS (18 min)', 'Carrier (17 min)']
COU,10,8,2,0,['NAS (23 min)', 'Carrier (0 min)', 'Weather (0 min)']
COU,11,9,6,0,['Weather (58 min)', 'NAS (56 min)', 'Late Aircraft (31 min)']
CPR,4,3,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CPR,6,20,4,1,['NAS (150 min)', 'Weather (44 min)', 'Carrier (25 min)']
CPR,7,27,2,3,['Late Aircraft (179 min)', 'Carrier (166 min)', 'NAS (129 min)']
CPR,10,19,0,0,['Carrier (58 min)', 'Weather (0 min)', 'NAS (0 min)']
CRP,5,15,6,5,['NAS (329 min)', 'Late Aircraft (300 min)', 'Weather (262 min)']
CRP,9,28,2,2,['Late Aircraft (160 min)', 'NAS (90 min)', 'Weather (4 min)']
CRP,10,30,3,2,['NAS (105 min)', 'Late Aircraft (99 min)', 'Carrier (8 min)']
CRW,1,13,4,5,['Weather (1007 min)', 'Carrier (578 min)', 'NAS (122 min)']
CRW,7,19,4,3,['Carrier (557 min)', 'Late Aircraft (41 min)', 'NAS (21 min)']
CRW,8,25,2,4,['Carrier (454 min)', 'Weather (253 min)', 'NAS (82 min)']
CRW,9,27,0,8,['Carrier (789 min)', 'Weather (178 min)', 'Late Aircraft (143 min)']
CRW,10,28,3,4,['Carrier (710 min)', 'Late Aircraft (173 min)', 'NAS (105 min)']
CSG,4,7,0,1,['Carrier (127 min)', 'Weather (0 min)', 'NAS (0 min)']
CVG,1,237,30,25,['Late Aircraft (2201 min)', 'NAS (1753 min)', 'Carrier (1705 min)']
CVG,5,277,43,28,['Late Aircraft (2886 min)', 'NAS (2172 min)', 'Carrier (1470 min)']
CVG,7,257,60,26,['Carrier (2446 min)', 'Late Aircraft (2406 min)', 'NAS (1051 min)']
CWA,1,7,0,1,['Late Aircraft (159 min)', 'Carrier (0 min)', 'Weather (0 min)']
CWA,9,4,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CWA,12,3,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CYS,9,4,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
CYS,10,5,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
DAB,4,33,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
DAB,5,25,4,2,['Carrier (319 min)', 'Weather (67 min)', 'Late Aircraft (39 min)']
DAB,7,18,3,3,['Carrier (1075 min)', 'Late Aircraft (310 min)', 'NAS (59 min)']
DAB,9,16,3,3,['Late Aircraft (577 min)', 'Carrier (115 min)', 'Weather (0 min)']
DAL,3,454,134,37,['Late Aircraft (4040 min)', 'Carrier (2298 min)', 'NAS (1542 min)']
DAL,8,472,101,34,['Late Aircraft (2850 min)', 'Carrier (2551 min)', 'NAS (934 min)']
DAL,12,440,115,57,['Late Aircraft (7335 min)', 'Carrier (2175 min)', 'NAS (996 min)']
DAY,2,43,4,2,['Carrier (159 min)', 'NAS (80 min)', 'Late Aircraft (39 min)']
DAY,10,49,0,3,['Late Aircraft (292 min)', 'Carrier (56 min)', 'NAS (17 min)']
DAY,11,46,6,2,['NAS (119 min)', 'Late Aircraft (117 min)', 'Carrier (85 min)']
DCA,4,922,136,65,['Late Aircraft (7476 min)', 'Carrier (4884 min)', 'NAS (3694 min)']
DCA,8,850,138,127,['Late Aircraft (12966 min)', 'Carrier (8263 min)', 'NAS (6605 min)']
DCA,9,922,94,55,['Late Aircraft (5537 min)', 'Carrier (3001 min)', 'NAS (2225 min)']
DCA,11,911,121,49,['Late Aircraft (4146 min)', 'Carrier (3324 min)', 'NAS (1544 min)']
DDC,5,3,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
DDC,6,4,0,1,['Late Aircraft (1074 min)', 'Carrier (0 min)', 'Weather (0 min)']
DDC,9,10,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
DEC,3,5,1,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
DEC,8,0,0,1,['Late Aircraft (89 min)', 'Carrier (0 min)', 'Weather (0 min)']
DEC,10,4,1,0,['Late Aircraft (23 min)', 'NAS (5 min)', 'Carrier (0 min)']
DEN,1,1495,405,203,['Late Aircraft (16751 min)', 'Carrier (13153 min)', 'NAS (4637 min)']
DEN,2,1605,357,150,['Late Aircraft (11469 min)', 'Carrier (10658 min)', 'NAS (8859 min)']
DEN,4,1857,364,135,['Late Aircraft (12798 min)', 'Carrier (10370 min)', 'NAS (6311 min)']
DFW,6,1660,585,374,['Late Aircraft (32604 min)', 'Carrier (20944 min)', 'NAS (8984 min)']
DFW,10,2209,371,134,['Late Aircraft (12073 min)', 'Carrier (11639 min)', 'NAS (2417 min)']
DHN,10,5,1,0,['Late Aircraft (16 min)', 'Carrier (0 min)', 'Weather (0 min)']
DIK,5,7,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
DIK,6,7,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
DIK,7,4,0,1,['Carrier (327 min)', 'Weather (0 min)', 'NAS (0 min)']
DIK,9,7,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
DIK,12,1,0,1,['Carrier (40 min)', 'Weather (0 min)', 'NAS (0 min)']
DLH,1,11,2,2,['Late Aircraft (321 min)', 'Carrier (245 min)', 'Weather (0 min)']
DLH,2,13,1,1,['Carrier (299 min)', 'Late Aircraft (19 min)', 'NAS (3 min)']
DLH,5,17,0,3,['Weather (680 min)', 'NAS (166 min)', 'Carrier (0 min)']
DLH,8,11,2,1,['Late Aircraft (169 min)', 'NAS (91 min)', 'Carrier (41 min)']
DLH,11,17,1,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
DRO,4,27,2,4,['Carrier (923 min)', 'Late Aircraft (192 min)', 'Weather (173 min)']
DRO,5,25,2,5,['Carrier (474 min)', 'NAS (328 min)', 'Late Aircraft (205 min)']
DRO,12,26,1,0,['Carrier (51 min)', 'Weather (0 min)', 'NAS (0 min)']
DSM,2,89,11,8,['Carrier (1134 min)', 'Weather (406 min)', 'NAS (231 min)']
DTW,4,909,96,51,['Carrier (4142 min)', 'NAS (2781 min)', 'Late Aircraft (1714 min)']
DTW,9,944,108,46,['Carrier (5003 min)', 'NAS (1806 min)', 'Late Aircraft (1558 min)']
DTW,10,972,103,48,['Carrier (5783 min)', 'Late Aircraft (1369 min)', 'NAS (1021 min)']
DVL,9,4,0,1,['Carrier (90 min)', 'Weather (0 min)', 'NAS (0 min)']
ECP,2,39,0,3,['Late Aircraft (308 min)', 'Weather (152 min)', 'Carrier (103 min)']
ECP,8,79,8,3,['Late Aircraft (852 min)', 'Carrier (155 min)', 'NAS (53 min)']
ECP,10,62,6,2,['Late Aircraft (380 min)', 'NAS (107 min)', 'Carrier (92 min)']
EGE,2,51,12,6,['Late Aircraft (1254 min)', 'Carrier (1093 min)', 'Weather (260 min)']
EGE,3,37,8,9,['Late Aircraft (2056 min)', 'NAS (558 min)', 'Weather (419 min)']
EGE,8,14,2,3,['Late Aircraft (87 min)', 'Carrier (82 min)', 'NAS (69 min)']
EGE,10,8,1,0,['Carrier (20 min)', 'Weather (0 min)', 'NAS (0 min)']
EGE,12,29,2,8,['Late Aircraft (978 min)', 'NAS (425 min)', 'Carrier (182 min)']
EKO,2,3,0,1,['Weather (110 min)', 'Carrier (0 min)', 'NAS (0 min)']
EKO,5,4,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
EKO,6,1,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
EKO,7,1,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
EKO,12,2,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
ELM,2,1,1,1,['Carrier (97 min)', 'Weather (29 min)', 'NAS (17 min)']
ELM,5,2,1,1,['Carrier (67 min)', 'Weather (0 min)', 'NAS (0 min)']
ELM,10,5,1,1,['Late Aircraft (143 min)', 'Weather (17 min)', 'Carrier (12 min)']
ELP,1,102,18,5,['Carrier (1439 min)', 'Late Aircraft (626 min)', 'NAS (170 min)']
ELP,2,105,8,5,['Late Aircraft (519 min)', 'NAS (309 min)', 'Weather (74 min)']
ELP,8,135,10,6,['Late Aircraft (513 min)', 'NAS (166 min)', 'Carrier (151 min)']
ESC,3,5,0,0,['Carrier (0 min)', 'Weather (0 min)', 'NAS (0 min)']
ESC,6,5,1,2,['Carrier (296 min)', 'NAS (29 min)', 'Weather (0 min)']
